"시군구명","시간대","분류","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"창녕군","2","레포츠/문화/취미","117 ","355038 ","20240101","20241231"
"창녕군","2","여행","21 ","925291 ","20240101","20241231"
"창녕군","2","유통","1953 ","15918300 ","20240101","20241231"
"창녕군","2","자동차","733 ","86020843 ","20240101","20241231"
"창녕군","3","레포츠/문화/취미","62 ","164496 ","20240101","20241231"
"창녕군","3","식생활","27 ","1055517 ","20240101","20241231"
"창녕군","3","유통","1049 ","11137903 ","20240101","20241231"
"창녕군","3","자동차","720 ","80195093 ","20240101","20241231"
"창녕군","4","레포츠/문화/취미","21 ","20562 ","20240101","20241231"
"창녕군","4","유통","1042 ","8794448 ","20240101","20241231"
"창녕군","4","자동차","1282 ","151868232 ","20240101","20241231"
"창녕군","5","유통","4325 ","40047567 ","20240101","20241231"
"창녕군","5","의료/미용","21 ","438657 ","20240101","20241231"
"창녕군","5","자동차","3831 ","352091837 ","20240101","20241231"
"창녕군","6","레포츠/문화/취미","144 ","13995888 ","20240101","20241231"
"창녕군","6","식생활","466 ","14335161 ","20240101","20241231"
"창녕군","6","여행","69 ","538040 ","20240101","20241231"
"창녕군","6","유통","27293 ","308896230 ","20240101","20241231"
"창녕군","6","의료/미용","89 ","203221 ","20240101","20241231"
"창녕군","6","자동차","11782 ","1231056998 ","20240101","20241231"
"창녕군","7","기타","34 ","1028101 ","20240101","20241231"
"창녕군","7","레포츠/문화/취미","267 ","47108293 ","20240101","20241231"
"창녕군","7","식생활","1494 ","29700822 ","20240101","20241231"
"창녕군","7","여행","343 ","10021933 ","20240101","20241231"
"창녕군","7","유통","60281 ","586872927 ","20240101","20241231"
"창녕군","7","의료/미용","41 ","1190541 ","20240101","20241231"
"창녕군","7","자동차","22180 ","2076144380 ","20240101","20241231"
"창녕군","7","주거생활","185 ","6853324 ","20240101","20241231"
"창녕군","8","기타","27 ","6614119 ","20240101","20241231"
"창녕군","8","레포츠/문화/취미","617 ","13759424 ","20240101","20241231"
"창녕군","8","서비스","21 ","1127485 ","20240101","20241231"
"창녕군","8","식생활","17430 ","151103975 ","20240101","20241231"
"창녕군","8","여행","1131 ","39581905 ","20240101","20241231"
"창녕군","8","유통","79260 ","991672653 ","20240101","20241231"
"창녕군","8","의료/미용","3598 ","95388691 ","20240101","20241231"
"창녕군","8","자동차","32378 ","2774165387 ","20240101","20241231"
"창녕군","8","주거생활","164 ","5981631 ","20240101","20241231"
"창녕군","9","기타","1652 ","123095216 ","20240101","20241231"
"창녕군","9","레포츠/문화/취미","1919 ","36426114 ","20240101","20241231"
"창녕군","9","서비스","21 ","719671 ","20240101","20241231"
"창녕군","9","식생활","23879 ","282574297 ","20240101","20241231"
"창녕군","9","여행","2742 ","98127485 ","20240101","20241231"
"창녕군","9","유통","85079 ","1501094661 ","20240101","20241231"
"창녕군","9","의료/미용","28129 ","1304116888 ","20240101","20241231"
"창녕군","9","자동차","34572 ","3139366306 ","20240101","20241231"
"창녕군","9","주거생활","452 ","18118300 ","20240101","20241231"
"창녕군","10","교육","12262 ","1463013160 ","20240101","20241231"
"창녕군","10","기타","144 ","36879602 ","20240101","20241231"
"창녕군","10","내구재","21 ","6579849 ","20240101","20241231"
"창녕군","10","레포츠/문화/취미","5154 ","271121796 ","20240101","20241231"
"창녕군","10","서비스","89 ","18789582 ","20240101","20241231"
"창녕군","10","식생활","41995 ","621098458 ","20240101","20241231"
"창녕군","10","여행","5853 ","252279644 ","20240101","20241231"
"창녕군","10","유통","102193 ","1987844208 ","20240101","20241231"
"창녕군","10","의료/미용","35524 ","1651865833 ","20240101","20241231"
"창녕군","10","의생활","164 ","2947224 ","20240101","20241231"
"창녕군","10","자동차","39465 ","3384051761 ","20240101","20241231"
"창녕군","10","주거생활","356 ","16831357 ","20240101","20241231"
"창녕군","11","교육","2152 ","237119534 ","20240101","20241231"
"창녕군","11","기타","288 ","45509938 ","20240101","20241231"
"창녕군","11","내구재","48 ","36696367 ","20240101","20241231"
"창녕군","11","레포츠/문화/취미","26073 ","3108960110 ","20240101","20241231"
"창녕군","11","서비스","21 ","1370802 ","20240101","20241231"
"창녕군","11","식생활","118739 ","2648755134 ","20240101","20241231"
"창녕군","11","여행","7135 ","294123578 ","20240101","20241231"
"창녕군","11","유통","123694 ","2370523715 ","20240101","20241231"
"창녕군","11","의료/미용","36258 ","1610811453 ","20240101","20241231"
"창녕군","11","의생활","350 ","3769705 ","20240101","20241231"
"창녕군","11","자동차","37985 ","3060147080 ","20240101","20241231"
"창녕군","11","주거생활","267 ","14209870 ","20240101","20241231"
"창녕군","12","교육","21 ","2604524 ","20240101","20241231"
"창녕군","12","기타","137 ","2172721 ","20240101","20241231"
"창녕군","12","레포츠/문화/취미","39321 ","6072252742 ","20240101","20241231"
"창녕군","12","서비스","117 ","4551062 ","20240101","20241231"
"창녕군","12","식생활","342934 ","9047049788 ","20240101","20241231"
"창녕군","12","여행","6306 ","261475668 ","20240101","20241231"
"창녕군","12","유통","162796 ","2681916923 ","20240101","20241231"
"창녕군","12","유흥","69 ","178204 ","20240101","20241231"
"창녕군","12","의료/미용","21768 ","766144990 ","20240101","20241231"
"창녕군","12","의생활","212 ","5061686 ","20240101","20241231"
"창녕군","12","자동차","44620 ","3527025435 ","20240101","20241231"
"창녕군","12","주거생활","589 ","30083653 ","20240101","20241231"
"창녕군","13","기타","110 ","9156271 ","20240101","20241231"
"창녕군","13","내구재","21 ","424949 ","20240101","20241231"
"창녕군","13","레포츠/문화/취미","34092 ","4031612954 ","20240101","20241231"
"창녕군","13","서비스","41 ","1692940 ","20240101","20241231"
"창녕군","13","식생활","212879 ","6263100446 ","20240101","20241231"
"창녕군","13","여행","6463 ","250568197 ","20240101","20241231"
"창녕군","13","유통","136162 ","2556298149 ","20240101","20241231"
"창녕군","13","유흥","103 ","219328 ","20240101","20241231"
"창녕군","13","의료/미용","7649 ","287508088 ","20240101","20241231"
"창녕군","13","의생활","219 ","17784099 ","20240101","20241231"
"창녕군","13","자동차","45661 ","3782854428 ","20240101","20241231"
"창녕군","13","주거생활","452 ","40014325 ","20240101","20241231"
"창녕군","14","교육","41 ","3632625 ","20240101","20241231"
"창녕군","14","기타","158 ","2706648 ","20240101","20241231"
"창녕군","14","내구재","62 ","3505826 ","20240101","20241231"
"창녕군","14","레포츠/문화/취미","16587 ","532205209 ","20240101","20241231"
"창녕군","14","서비스","69 ","1648389 ","20240101","20241231"
"창녕군","14","식생활","130781 ","3517338533 ","20240101","20241231"
"창녕군","14","여행","6772 ","273507197 ","20240101","20241231"
"창녕군","14","유통","144332 ","2821251851 ","20240101","20241231"
"창녕군","14","유흥","178 ","356408 ","20240101","20241231"
"창녕군","14","의료/미용","28081 ","1023580987 ","20240101","20241231"
"창녕군","14","의생활","288 ","6322070 ","20240101","20241231"
"창녕군","14","자동차","51172 ","4284921871 ","20240101","20241231"
"창녕군","14","주거생활","459 ","18914681 ","20240101","20241231"
"창녕군","15","교육","41 ","6442769 ","20240101","20241231"
"창녕군","15","기타","137 ","17203564 ","20240101","20241231"
"창녕군","15","레포츠/문화/취미","13215 ","340452570 ","20240101","20241231"
"창녕군","15","서비스","117 ","4586703 ","20240101","20241231"
"창녕군","15","식생활","87012 ","1826002392 ","20240101","20241231"
"창녕군","15","여행","6511 ","309033585 ","20240101","20241231"
"창녕군","15","유통","153530 ","2923573742 ","20240101","20241231"
"창녕군","15","유흥","137 ","322138 ","20240101","20241231"
"창녕군","15","의료/미용","29315 ","1118924544 ","20240101","20241231"
"창녕군","15","의생활","432 ","19846470 ","20240101","20241231"
"창녕군","15","자동차","53297 ","4641186374 ","20240101","20241231"
"창녕군","15","주거생활","528 ","71852570 ","20240101","20241231"
"창녕군","16","교육","27 ","130226 ","20240101","20241231"
"창녕군","16","기타","137 ","15688828 ","20240101","20241231"
"창녕군","16","레포츠/문화/취미","14722 ","1737334064 ","20240101","20241231"
"창녕군","16","서비스","27 ","1357094 ","20240101","20241231"
"창녕군","16","식생활","69363 ","1505218725 ","20240101","20241231"
"창녕군","16","여행","6223 ","311616340 ","20240101","20241231"
"창녕군","16","유통","158437 ","3093140356 ","20240101","20241231"
"창녕군","16","유흥","103 ","260452 ","20240101","20241231"
"창녕군","16","의료/미용","29726 ","1099971378 ","20240101","20241231"
"창녕군","16","의생활","322 ","14407814 ","20240101","20241231"
"창녕군","16","자동차","56587 ","4888419719 ","20240101","20241231"
"창녕군","16","주거생활","274 ","14126456 ","20240101","20241231"
"창녕군","17","교육","89 ","15544894 ","20240101","20241231"
"창녕군","17","기타","21 ","204249 ","20240101","20241231"
"창녕군","17","내구재","21 ","376971 ","20240101","20241231"
"창녕군","17","레포츠/문화/취미","23400 ","3462801851 ","20240101","20241231"
"창녕군","17","서비스","41 ","5994517 ","20240101","20241231"
"창녕군","17","식생활","95977 ","2584320487 ","20240101","20241231"
"창녕군","17","여행","5682 ","329237149 ","20240101","20241231"
"창녕군","17","유통","181309 ","3457937183 ","20240101","20241231"
"창녕군","17","유흥","315 ","760795 ","20240101","20241231"
"창녕군","17","의료/미용","22762 ","557950206 ","20240101","20241231"
"창녕군","17","의생활","164 ","7024674 ","20240101","20241231"
"창녕군","17","자동차","62008 ","5157463406 ","20240101","20241231"
"창녕군","17","주거생활","274 ","12535956 ","20240101","20241231"
"창녕군","18","레포츠/문화/취미","14962 ","1448530500 ","20240101","20241231"
"창녕군","18","서비스","69 ","915696 ","20240101","20241231"
"창녕군","18","식생활","143249 ","4691472132 ","20240101","20241231"
"창녕군","18","여행","4085 ","245883482 ","20240101","20241231"
"창녕군","18","유통","190411 ","3361610082 ","20240101","20241231"
"창녕군","18","유흥","411 ","1048663 ","20240101","20241231"
"창녕군","18","의료/미용","3811 ","115385264 ","20240101","20241231"
"창녕군","18","자동차","49808 ","4063472077 ","20240101","20241231"
"창녕군","18","주거생활","96 ","466758 ","20240101","20241231"
"창녕군","19","기타","21 ","7221933 ","20240101","20241231"
"창녕군","19","레포츠/문화/취미","6854 ","227372927 ","20240101","20241231"
"창녕군","19","서비스","21 ","219328 ","20240101","20241231"
"창녕군","19","식생활","123167 ","5208184435 ","20240101","20241231"
"창녕군","19","여행","2022 ","108998629 ","20240101","20241231"
"창녕군","19","유통","145778 ","2430630432 ","20240101","20241231"
"창녕군","19","유흥","356 ","7888965 ","20240101","20241231"
"창녕군","19","의료/미용","651 ","23778478 ","20240101","20241231"
"창녕군","19","의생활","21 ","328992 ","20240101","20241231"
"창녕군","19","자동차","29123 ","2846710418 ","20240101","20241231"
"창녕군","19","주거생활","27 ","109664 ","20240101","20241231"
"창녕군","20","교육","21 ","3221385 ","20240101","20241231"
"창녕군","20","레포츠/문화/취미","4894 ","159667786 ","20240101","20241231"
"창녕군","20","식생활","71659 ","3341644387 ","20240101","20241231"
"창녕군","20","여행","658 ","36271419 ","20240101","20241231"
"창녕군","20","유통","128979 ","2035980603 ","20240101","20241231"
"창녕군","20","유흥","596 ","6355723 ","20240101","20241231"
"창녕군","20","의료/미용","21 ","764222 ","20240101","20241231"
"창녕군","20","자동차","19438 ","2064600864 ","20240101","20241231"
"창녕군","21","교육","21 ","3094585 ","20240101","20241231"
"창녕군","21","기타","48 ","33539822 ","20240101","20241231"
"창녕군","21","레포츠/문화/취미","4078 ","39621933 ","20240101","20241231"
"창녕군","21","식생활","26018 ","1438499507 ","20240101","20241231"
"창녕군","21","여행","548 ","13890473 ","20240101","20241231"
"창녕군","21","유통","92707 ","1385592735 ","20240101","20241231"
"창녕군","21","유흥","884 ","41836875 ","20240101","20241231"
"창녕군","21","자동차","12433 ","1461332748 ","20240101","20241231"
"창녕군","22","레포츠/문화/취미","2392 ","23390953 ","20240101","20241231"
"창녕군","22","식생활","9212 ","431218986 ","20240101","20241231"
"창녕군","22","여행","432 ","12322138 ","20240101","20241231"
"창녕군","22","유통","56573 ","700608088 ","20240101","20241231"
"창녕군","22","유흥","473 ","27333790 ","20240101","20241231"
"창녕군","22","의료/미용","27 ","1087594 ","20240101","20241231"
"창녕군","22","자동차","7793 ","1131558821 ","20240101","20241231"
"창녕군","23","레포츠/문화/취미","1151 ","6705963 ","20240101","20241231"
"창녕군","23","식생활","2947 ","149712132 ","20240101","20241231"
"창녕군","23","여행","199 ","2305003 ","20240101","20241231"
"창녕군","23","유통","25079 ","239601576 ","20240101","20241231"
"창녕군","23","유흥","295 ","34324880 ","20240101","20241231"
"창녕군","23","자동차","3221 ","496443304 ","20240101","20241231"
"고성군","0","기타","41 ","9609321 ","20240101","20241231"
"고성군","0","레포츠/문화/취미","2132 ","14060315 ","20240101","20241231"
"고성군","0","식생활","1515 ","76532557 ","20240101","20241231"
"고성군","0","여행","75 ","3473612 ","20240101","20241231"
"고성군","0","유통","10850 ","98796162 ","20240101","20241231"
"고성군","0","유흥","829 ","151192598 ","20240101","20241231"
"고성군","0","자동차","761 ","42595524 ","20240101","20241231"
"고성군","1","레포츠/문화/취미","1069 ","8398903 ","20240101","20241231"
"고성군","1","서비스","21 ","133653 ","20240101","20241231"
"고성군","1","식생활","644 ","29228924 ","20240101","20241231"
"고성군","1","여행","41 ","1041809 ","20240101","20241231"
"고성군","1","유통","4770 ","44956957 ","20240101","20241231"
"고성군","1","유흥","226 ","33416724 ","20240101","20241231"
"고성군","1","자동차","480 ","27659733 ","20240101","20241231"
"고성군","2","레포츠/문화/취미","747 ","11464702 ","20240101","20241231"
"고성군","2","식생활","130 ","6511995 ","20240101","20241231"
"고성군","2","여행","21 ","891021 ","20240101","20241231"
"고성군","2","유통","3626 ","31172721 ","20240101","20241231"
"고성군","2","유흥","62 ","6271419 ","20240101","20241231"
"고성군","2","자동차","185 ","12008526 ","20240101","20241231"
"고성군","3","기타","21 ","8320768 ","20240101","20241231"
"고성군","3","레포츠/문화/취미","1364 ","36061001 ","20240101","20241231"
"고성군","3","식생활","151 ","6296779 ","20240101","20241231"
"고성군","3","유통","2344 ","18362851 ","20240101","20241231"
"고성군","3","유흥","27 ","1226868 ","20240101","20241231"
"고성군","3","자동차","212 ","25337635 ","20240101","20241231"
"고성군","4","레포츠/문화/취미","1590 ","54065798 ","20240101","20241231"
"고성군","4","식생활","281 ","4454421 ","20240101","20241231"
"고성군","4","유통","3715 ","36019671 ","20240101","20241231"
"고성군","4","유흥","21 ","1021247 ","20240101","20241231"
"고성군","4","자동차","754 ","58214592 ","20240101","20241231"
"고성군","5","레포츠/문화/취미","775 ","28862920 ","20240101","20241231"
"고성군","5","식생활","555 ","6738520 ","20240101","20241231"
"고성군","5","유통","7916 ","84732899 ","20240101","20241231"
"고성군","5","의료/미용","130 ","2320082 ","20240101","20241231"
"고성군","5","자동차","4414 ","314512563 ","20240101","20241231"
"고성군","6","레포츠/문화/취미","89 ","4352296 ","20240101","20241231"
"고성군","6","식생활","1570 ","55406100 ","20240101","20241231"
"고성군","6","여행","925 ","42889650 ","20240101","20241231"
"고성군","6","유통","37622 ","402247635 ","20240101","20241231"
"고성군","6","의료/미용","212 ","3952707 ","20240101","20241231"
"고성군","6","자동차","27231 ","1959119061 ","20240101","20241231"
"고성군","7","레포츠/문화/취미","315 ","8287183 ","20240101","20241231"
"고성군","7","서비스","41 ","1828650 ","20240101","20241231"
"고성군","7","식생활","14901 ","180468472 ","20240101","20241231"
"고성군","7","여행","2502 ","58133653 ","20240101","20241231"
"고성군","7","유통","60720 ","580166073 ","20240101","20241231"
"고성군","7","의료/미용","302 ","4389993 ","20240101","20241231"
"고성군","7","자동차","47656 ","3286130569 ","20240101","20241231"
"고성군","7","주거생활","624 ","37821659 ","20240101","20241231"
"고성군","8","레포츠/문화/취미","2104 ","43840302 ","20240101","20241231"
"고성군","8","서비스","123 ","3232351 ","20240101","20241231"
"고성군","8","식생활","42570 ","467869842 ","20240101","20241231"
"고성군","8","여행","5038 ","139422207 ","20240101","20241231"
"고성군","8","유통","62262 ","720228650 ","20240101","20241231"
"고성군","8","의료/미용","3009 ","63708842 ","20240101","20241231"
"고성군","8","자동차","61241 ","3772931172 ","20240101","20241231"
"고성군","8","주거생활","1487 ","151652988 ","20240101","20241231"
"고성군","9","기타","110 ","14171213 ","20240101","20241231"
"고성군","9","레포츠/문화/취미","4812 ","79071487 ","20240101","20241231"
"고성군","9","서비스","226 ","4048047 ","20240101","20241231"
"고성군","9","식생활","62118 ","731952310 ","20240101","20241231"
"고성군","9","여행","3941 ","112557916 ","20240101","20241231"
"고성군","9","유통","69404 ","1052667786 ","20240101","20241231"
"고성군","9","의료/미용","32406 ","1019222413 ","20240101","20241231"
"고성군","9","자동차","77882 ","4871745278 ","20240101","20241231"
"고성군","9","주거생활","2934 ","246900583 ","20240101","20241231"
"고성군","10","교육","4537 ","328980398 ","20240101","20241231"
"고성군","10","기타","199 ","12025360 ","20240101","20241231"
"고성군","10","내구재","21 ","178204 ","20240101","20241231"
"고성군","10","레포츠/문화/취미","8300 ","249997395 ","20240101","20241231"
"고성군","10","서비스","274 ","6257711 ","20240101","20241231"
"고성군","10","식생활","81083 ","1040650514 ","20240101","20241231"
"고성군","10","여행","3605 ","96201508 ","20240101","20241231"
"고성군","10","유통","83770 ","1427580164 ","20240101","20241231"
"고성군","10","의료/미용","42646 ","1799870048 ","20240101","20241231"
"고성군","10","의생활","130 ","3265936 ","20240101","20241231"
"고성군","10","자동차","84661 ","5252227663 ","20240101","20241231"
"고성군","10","주거생활","3146 ","270343592 ","20240101","20241231"
"고성군","11","교육","699 ","45640164 ","20240101","20241231"
"고성군","11","기타","260 ","14880055 ","20240101","20241231"
"고성군","11","레포츠/문화/취미","17114 ","1061345360 ","20240101","20241231"
"고성군","11","서비스","363 ","31195751 ","20240101","20241231"
"고성군","11","식생활","176100 ","3422751796 ","20240101","20241231"
"고성군","11","여행","2138 ","50743660 ","20240101","20241231"
"고성군","11","유통","102803 ","1605140918 ","20240101","20241231"
"고성군","11","의료/미용","43317 ","1578242563 ","20240101","20241231"
"고성군","11","의생활","226 ","8270733 ","20240101","20241231"
"고성군","11","자동차","87868 ","5390665147 ","20240101","20241231"
"고성군","11","주거생활","2269 ","180797464 ","20240101","20241231"
"고성군","12","교육","110 ","1884853 ","20240101","20241231"
"고성군","12","기타","247 ","5415353 ","20240101","20241231"
"고성군","12","내구재","96 ","1021247 ","20240101","20241231"
"고성군","12","레포츠/문화/취미","28369 ","1961937012 ","20240101","20241231"
"고성군","12","서비스","151 ","9410329 ","20240101","20241231"
"고성군","12","식생활","349500 ","8814443735 ","20240101","20241231"
"고성군","12","여행","1727 ","48063742 ","20240101","20241231"
"고성군","12","유통","128465 ","1792097430 ","20240101","20241231"
"고성군","12","의료/미용","27889 ","1064632762 ","20240101","20241231"
"고성군","12","의생활","295 ","6049349 ","20240101","20241231"
"고성군","12","자동차","86690 ","5212856086 ","20240101","20241231"
"고성군","12","주거생활","2111 ","104354352 ","20240101","20241231"
"고성군","13","교육","267 ","5197053 ","20240101","20241231"
"고성군","13","기타","308 ","14378341 ","20240101","20241231"
"고성군","13","내구재","69 ","692255 ","20240101","20241231"
"고성군","13","레포츠/문화/취미","29966 ","1406965353 ","20240101","20241231"
"고성군","13","서비스","103 ","1338348 ","20240101","20241231"
"고성군","13","식생활","242049 ","6586311337 ","20240101","20241231"
"고성군","13","여행","2557 ","56111035 ","20240101","20241231"
"고성군","13","유통","104208 ","1652945099 ","20240101","20241231"
"고성군","13","의료/미용","15134 ","615827416 ","20240101","20241231"
"고성군","13","의생활","391 ","9924606 ","20240101","20241231"
"고성군","13","자동차","93523 ","5399160432 ","20240101","20241231"
"고성군","13","주거생활","2330 ","185141501 ","20240101","20241231"
"고성군","14","교육","226 ","1872173 ","20240101","20241231"
"고성군","14","기타","219 ","14298835 ","20240101","20241231"
"고성군","14","내구재","123 ","1788897 ","20240101","20241231"
"고성군","14","레포츠/문화/취미","26025 ","510191501 ","20240101","20241231"
"고성군","14","서비스","171 ","2907210 ","20240101","20241231"
"고성군","14","식생활","161172 ","3525170425 ","20240101","20241231"
"고성군","14","여행","2276 ","54453050 ","20240101","20241231"
"고성군","14","유통","108821 ","1767681426 ","20240101","20241231"
"고성군","14","유흥","130 ","376971 ","20240101","20241231"
"고성군","14","의료/미용","34387 ","986780946 ","20240101","20241231"
"고성군","14","의생활","665 ","22588759 ","20240101","20241231"
"고성군","14","자동차","95840 ","5612980199 ","20240101","20241231"
"고성군","14","주거생활","2611 ","165158451 ","20240101","20241231"
"고성군","15","교육","295 ","13423029 ","20240101","20241231"
"고성군","15","기타","295 ","24469500 ","20240101","20241231"
"고성군","15","내구재","41 ","616861 ","20240101","20241231"
"고성군","15","레포츠/문화/취미","24633 ","463250308 ","20240101","20241231"
"고성군","15","서비스","123 ","9561343 ","20240101","20241231"
"고성군","15","식생활","114805 ","2066801597 ","20240101","20241231"
"고성군","15","여행","2310 ","53155586 ","20240101","20241231"
"고성군","15","유통","114757 ","1860523783 ","20240101","20241231"
"고성군","15","유흥","130 ","616861 ","20240101","20241231"
"고성군","15","의료/미용","36025 ","1052859082 ","20240101","20241231"
"고성군","15","의생활","658 ","37113777 ","20240101","20241231"
"고성군","15","자동차","96751 ","6030726223 ","20240101","20241231"
"고성군","15","주거생활","1775 ","122176306 ","20240101","20241231"
"고성군","16","교육","199 ","8104866 ","20240101","20241231"
"고성군","16","기타","391 ","8622234 ","20240101","20241231"
"고성군","16","내구재","137 ","1809459 ","20240101","20241231"
"고성군","16","레포츠/문화/취미","22838 ","1000718369 ","20240101","20241231"
"고성군","16","서비스","130 ","3424812 ","20240101","20241231"
"고성군","16","식생활","91337 ","1507573502 ","20240101","20241231"
"고성군","16","여행","1165 ","28845785 ","20240101","20241231"
"고성군","16","유통","119068 ","2004105552 ","20240101","20241231"
"고성군","16","유흥","178 ","6052090 ","20240101","20241231"
"고성군","16","의료/미용","35559 ","980161823 ","20240101","20241231"
"고성군","16","의생활","439 ","12688143 ","20240101","20241231"
"고성군","16","자동차","98040 ","6004479280 ","20240101","20241231"
"고성군","16","주거생활","1199 ","61706169 ","20240101","20241231"
"고성군","17","교육","377 ","25402125 ","20240101","20241231"
"고성군","17","기타","144 ","37745031 ","20240101","20241231"
"고성군","17","내구재","82 ","781357 ","20240101","20241231"
"고성군","17","레포츠/문화/취미","26648 ","2125067992 ","20240101","20241231"
"고성군","17","서비스","185 ","3068609 ","20240101","20241231"
"고성군","17","식생활","102714 ","2308628376 ","20240101","20241231"
"고성군","17","여행","1631 ","112834476 ","20240101","20241231"
"고성군","17","유통","148389 ","2698196093 ","20240101","20241231"
"고성군","17","유흥","151 ","644277 ","20240101","20241231"
"고성군","17","의료/미용","34736 ","961474058 ","20240101","20241231"
"고성군","17","의생활","446 ","22574366 ","20240101","20241231"
"고성군","17","자동차","98225 ","5848521953 ","20240101","20241231"
"고성군","17","주거생활","452 ","20730706 ","20240101","20241231"
"고성군","18","교육","233 ","14286429 ","20240101","20241231"
"고성군","18","기타","62 ","17540781 ","20240101","20241231"
"고성군","18","내구재","123 ","1439342 ","20240101","20241231"
"고성군","18","레포츠/문화/취미","22097 ","1509325703 ","20240101","20241231"
"고성군","18","서비스","137 ","914462 ","20240101","20241231"
"고성군","18","식생활","138506 ","4131891131 ","20240101","20241231"
"고성군","18","여행","1138 ","63209733 ","20240101","20241231"
"고성군","18","유통","147258 ","2566560178 ","20240101","20241231"
"고성군","18","유흥","411 ","10181631 ","20240101","20241231"
"고성군","18","의료/미용","15456 ","494484167 ","20240101","20241231"
"고성군","18","의생활","185 ","9538725 ","20240101","20241231"
"고성군","18","자동차","81371 ","4571903235 ","20240101","20241231"
"고성군","19","교육","158 ","20294380 ","20240101","20241231"
"고성군","19","내구재","123 ","1692940 ","20240101","20241231"
"고성군","19","레포츠/문화/취미","12618 ","368555312 ","20240101","20241231"
"고성군","19","서비스","117 ","533482 ","20240101","20241231"
"고성군","19","식생활","121590 ","5108442570 ","20240101","20241231"
"고성군","19","여행","507 ","22072653 ","20240101","20241231"
"고성군","19","유통","107464 ","1546532077 ","20240101","20241231"
"고성군","19","유흥","822 ","12039068 ","20240101","20241231"
"고성군","19","의료/미용","5867 ","143933585 ","20240101","20241231"
"고성군","19","의생활","62 ","769020 ","20240101","20241231"
"고성군","19","자동차","48334 ","2624547025 ","20240101","20241231"
"고성군","20","교육","123 ","2888280 ","20240101","20241231"
"고성군","20","내구재","21 ","219328 ","20240101","20241231"
"고성군","20","레포츠/문화/취미","7306 ","83482248 ","20240101","20241231"
"고성군","20","식생활","73715 ","3487096278 ","20240101","20241231"
"고성군","20","여행","535 ","16272790 ","20240101","20241231"
"고성군","20","유통","91398 ","1194879575 ","20240101","20241231"
"고성군","20","유흥","1179 ","46607265 ","20240101","20241231"
"고성군","20","의료/미용","2632 ","58729198 ","20240101","20241231"
"고성군","20","자동차","30987 ","1894610425 ","20240101","20241231"
"고성군","21","레포츠/문화/취미","5209 ","55039616 ","20240101","20241231"
"고성군","21","서비스","21 ","89102 ","20240101","20241231"
"고성군","21","식생활","30884 ","1398972879 ","20240101","20241231"
"고성군","21","여행","254 ","6687114 ","20240101","20241231"
"고성군","21","유통","62659 ","734294928 ","20240101","20241231"
"고성군","21","유흥","1960 ","196562714 ","20240101","20241231"
"고성군","21","의료/미용","41 ","666895 ","20240101","20241231"
"고성군","21","의생활","21 ","75394 ","20240101","20241231"
"고성군","21","자동차","14997 ","822277176 ","20240101","20241231"
"고성군","22","내구재","27 ","233036 ","20240101","20241231"
"고성군","22","레포츠/문화/취미","4181 ","29531186 ","20240101","20241231"
"고성군","22","서비스","62 ","305003 ","20240101","20241231"
"고성군","22","식생활","13818 ","717684839 ","20240101","20241231"
"고성군","22","여행","171 ","4655929 ","20240101","20241231"
"고성군","22","유통","32995 ","322024606 ","20240101","20241231"
"고성군","22","유흥","1988 ","267830706 ","20240101","20241231"
"고성군","22","의료/미용","21 ","270048 ","20240101","20241231"
"고성군","22","자동차","3811 ","215784949 ","20240101","20241231"
"고성군","23","레포츠/문화/취미","2892 ","23558602 ","20240101","20241231"
"고성군","23","서비스","21 ","54832 ","20240101","20241231"
"고성군","23","식생활","6566 ","309030535 ","20240101","20241231"
"고성군","23","여행","41 ","141878 ","20240101","20241231"
"고성군","23","유통","20631 ","187658053 ","20240101","20241231"
"고성군","23","유흥","1508 ","220263879 ","20240101","20241231"
"고성군","23","자동차","1398 ","82303989 ","20240101","20241231"
"남해군","0","레포츠/문화/취미","1727 ","10071967 ","20240101","20241231"
"남해군","0","서비스","62 ","123372 ","20240101","20241231"
"남해군","0","식생활","1446 ","85625086 ","20240101","20241231"
"남해군","0","여행","137 ","723783 ","20240101","20241231"
"남해군","0","유통","11110 ","96790267 ","20240101","20241231"
"남해군","0","유흥","192 ","27703907 ","20240101","20241231"
"남해군","1","레포츠/문화/취미","781 ","3412611 ","20240101","20241231"
"남해군","1","서비스","21 ","61686 ","20240101","20241231"
"남해군","1","식생활","329 ","19264565 ","20240101","20241231"
"남해군","1","유통","5353 ","45392803 ","20240101","20241231"
"남해군","1","유흥","41 ","16710075 ","20240101","20241231"
"남해군","2","레포츠/문화/취미","521 ","1786155 ","20240101","20241231"
"남해군","2","서비스","34 ","41124 ","20240101","20241231"
"남해군","2","식생활","103 ","6170665 ","20240101","20241231"
"남해군","2","유통","2742 ","24145785 ","20240101","20241231"
"남해군","3","레포츠/문화/취미","75 ","181631 ","20240101","20241231"
"남해군","3","유통","1823 ","17527210 ","20240101","20241231"
"남해군","4","레포츠/문화/취미","164 ","1300891 ","20240101","20241231"
"남해군","4","서비스","21 ","34270 ","20240101","20241231"
"남해군","4","유통","2138 ","22775600 ","20240101","20241231"
"남해군","5","레포츠/문화/취미","82 ","2450308 ","20240101","20241231"
"남해군","5","서비스","21 ","82248 ","20240101","20241231"
"남해군","5","유통","3886 ","41671761 ","20240101","20241231"
