상권업종대분류명,상권업종중분류명,시군구명,행정동명,경도,위도
교육,일반 교육,사천시,정동면,128.10272523484,35.0814832286069
음식,기타 간이,산청군,시천면,127.837501300986,35.2773536982712
음식,한식,산청군,금서면,127.83013078859,35.4379618357431
음식,주점,사천시,사천읍,128.087093371551,35.0842291801094
부동산,부동산 서비스,사천시,벌용동,128.084789268729,34.9464101014458
음식,한식,남해군,삼동면,128.043989112998,34.7991535247814
시설관리·임대,시설관리,밀양시,산외면,128.80853999518,35.5096722259603
음식,한식,창녕군,창녕읍,128.501336255588,35.5369585017912
수리·개인,이용·미용,함안군,가야읍,128.415835388452,35.2791140985392
음식,기타 간이,통영시,무전동,128.429674092616,34.8593527888573
소매,오락용품 소매,밀양시,삼문동,128.748278304713,35.4910054419556
수리·개인,이용·미용,사천시,벌용동,128.079320001989,34.9400322951206
보건의료,의원,사천시,선구동,128.075017988208,34.9307776482761
소매,식료품 소매,거창군,웅양면,127.909255460629,35.7916751560828
음식,한식,남해군,서면,127.823475959565,34.8274361202619
숙박,일반 숙박,남해군,설천면,127.921848856491,34.9278090847449
음식,비알코올 ,통영시,무전동,128.425715999359,34.8593632126997
소매,식료품 소매,함양군,함양읍,127.728616023148,35.5176600964109
음식,한식,사천시,곤명면,127.976815770893,35.1317751040808
음식,주점,창녕군,남지읍,128.482281053222,35.389728467515
음식,주점,의령군,의령읍,128.253943616397,35.3205925630838
음식,한식,통영시,무전동,128.432009990369,34.8572252569273
음식,기타 간이,합천군,가야면,128.138572358292,35.7609285806629
소매,식료품 소매,거창군,위천면,127.833574465304,35.7600675289478
숙박,일반 숙박,밀양시,상동면,128.756717543494,35.5364729220487
소매,종합 소매,통영시,산양읍,128.38660402762,34.8137763552334
예술·스포츠,스포츠 서비스,창녕군,남지읍,128.482881421232,35.3912621931984
소매,식료품 소매,하동군,화개면,127.632081528141,35.2640270104163
음식,주점,통영시,광도면,128.421079360426,34.8790389257744
교육,일반 교육,통영시,광도면,128.419201867768,34.8767084538057
교육,일반 교육,거창군,거창읍,127.906780689199,35.6895837387884
소매,식료품 소매,하동군,하동읍,127.747879872397,35.0700668769404
음식,한식,통영시,광도면,128.420974139352,34.8862686156932
음식,한식,창녕군,창녕읍,128.497349673754,35.5419556752938
숙박,일반 숙박,남해군,설천면,127.917941911251,34.8914508976079
수리·개인,자동차 수리·세차,고성군,동해면,128.494762068896,35.0123024958037
소매,종합 소매,창녕군,창녕읍,128.501151440801,35.5376907765399
음식,서양식,창녕군,창녕읍,128.5019076699,35.537447046551
소매,종합 소매,남해군,이동면,127.929425551149,34.7793508335124
음식,기타 간이,산청군,신안면,127.970862453755,35.3036661974311
과학·기술,사진 촬영,통영시,봉평동,128.416481390868,34.8322245444876
음식,비알코올 ,사천시,남양동,128.064254462348,34.9684942231866
음식,한식,거창군,가조면,128.017883836536,35.7104783389782
음식,주점,밀양시,내이동,128.749115397481,35.4965805723355
시설관리·임대,청소·방제,의령군,의령읍,128.254495716045,35.3193160538565
음식,한식,함안군,산인면,128.459325274277,35.2484775598882
과학·기술,기술 서비스,합천군,삼가면,128.12033103434,35.4158530539638
음식,한식,사천시,사남면,128.075412980529,35.0673074437425
수리·개인,이용·미용,의령군,의령읍,128.260092797123,35.3214389025744
음식,한식,사천시,사천읍,128.095119442418,35.0792898566
음식,한식,함안군,칠원읍,128.517374792175,35.3084256899629
예술·스포츠,유원지·오락,남해군,창선면,128.011910321168,34.8414098811057
음식,기타 간이,통영시,광도면,128.417991962833,34.8871326427547
예술·스포츠,스포츠 서비스,합천군,삼가면,128.120133623334,35.4071576778678
음식,한식,사천시,벌용동,128.085565797923,34.9397152520541
음식,한식,함양군,함양읍,127.727128262897,35.5201566128549
음식,서양식,거창군,거창읍,127.912646692753,35.6808424009282
시설관리·임대,여행사·보조,함안군,칠원읍,128.514100056286,35.2778247786166
시설관리·임대,고용 알선,통영시,정량동,128.430942867116,34.8461156894376
수리·개인,이용·미용,사천시,벌용동,128.08081779799,34.9482391634589
음식,주점,통영시,무전동,128.429244579551,34.8604394059709
음식,비알코올 ,함안군,칠서면,128.495946620183,35.3764381680551
소매,종합 소매,통영시,정량동,128.429667002388,34.8450401126311
음식,한식,통영시,북신동,128.42670885,34.8560708095385
시설관리·임대,고용 알선,고성군,고성읍,128.324082923201,34.9781156169345
숙박,일반 숙박,통영시,한산면,128.48695323283,34.7452454134577
음식,한식,산청군,신안면,127.97850415608,35.3000535056623
숙박,일반 숙박,합천군,대병면,128.025679419231,35.5380403382107
음식,비알코올 ,의령군,대의면,128.100461960019,35.3610041840168
소매,철물·건설자재 소매,하동군,화개면,127.628724898198,35.1836547161494
수리·개인,이용·미용,통영시,명정동,128.417938908311,34.8413648819676
숙박,일반 숙박,통영시,산양읍,128.40645204518,34.8016691686188
예술·스포츠,스포츠 서비스,통영시,광도면,128.421802573335,34.8822931907524
음식,비알코올 ,고성군,고성읍,128.323163351109,34.9733667573398
숙박,일반 숙박,함양군,마천면,127.645351286333,35.3533136590141
음식,중식,거창군,주상면,127.91395632836,35.7491284162499
수리·개인,세탁,밀양시,삼랑진읍,128.836519323383,35.396613017481
음식,중식,창녕군,도천면,128.557334434624,35.4432893563237
음식,한식,산청군,시천면,127.839380745183,35.2773496850988
음식,한식,거창군,거창읍,127.914828711844,35.6910369336265
음식,구내식당·뷔페,고성군,하이면,128.109248155652,34.9109650099135
음식,기타 간이,하동군,옥종면,127.880216466343,35.182097068965
소매,식료품 소매,통영시,명정동,128.418263203114,34.8405138687709
소매,섬유·의복·신발 소매,거창군,거창읍,127.915820115811,35.686919724926
음식,주점,고성군,고성읍,128.32435887753,34.9775718249417
음식,비알코올 ,창녕군,계성면,128.520539941377,35.4877104422836
음식,한식,밀양시,삼문동,128.747466689408,35.4855831298452
소매,식료품 소매,창녕군,남지읍,128.473781232461,35.3901388932287
소매,식료품 소매,거창군,위천면,127.832052080881,35.76146597854
음식,한식,고성군,고성읍,128.324263937999,34.9737152800496
시설관리·임대,기타 사업 서비스,밀양시,내이동,128.740864407087,35.5023232506986
숙박,일반 숙박,통영시,중앙동,128.422231022881,34.8404855590006
소매,종합 소매,창녕군,창녕읍,128.502606919115,35.5311930026366
숙박,일반 숙박,통영시,산양읍,128.438452750797,34.8196728222438
음식,주점,함양군,함양읍,127.728947083357,35.520136622006
숙박,일반 숙박,밀양시,산내면,128.9723933467,35.5822217220191
음식,주점,밀양시,삼문동,128.746095514525,35.4838276719352
소매,식료품 소매,합천군,율곡면,128.180566850384,35.5809553112472
음식,기타 간이,밀양시,내이동,128.750958552666,35.4956977185207
음식,비알코올 ,사천시,사천읍,128.088576516564,35.0836210059136
음식,비알코올 ,거창군,거창읍,127.912072536253,35.6866868165051
예술·스포츠,스포츠 서비스,하동군,화개면,127.623934331872,35.1903313608479
음식,비알코올 ,하동군,화개면,127.647780280785,35.2191569895501
음식,비알코올 ,하동군,청암면,127.708319510654,35.2467950599409
음식,기타 간이,함안군,군북면,128.347949333329,35.2753473569585
소매,식료품 소매,함양군,지곡면,127.775569642525,35.5649186428768
소매,식료품 소매,고성군,고성읍,128.323279794884,34.9724371448146
예술·스포츠,유원지·오락,통영시,광도면,128.422092112204,34.8787837296892
음식,한식,사천시,사천읍,128.086169212489,35.0806862779702
예술·스포츠,유원지·오락,고성군,고성읍,128.319213555871,34.9776548812924
음식,한식,통영시,북신동,128.427500400146,34.8544211403412
시설관리·임대,청소·방제,통영시,용남면,128.454138912413,34.8819647289262
수리·개인,가전제품 수리,고성군,고성읍,128.319413655255,34.9723800752852
소매,의약·화장품 소매,통영시,북신동,128.42747650071,34.8574678387661
음식,주점,창녕군,부곡면,128.590112166481,35.4390138777927
음식,주점,창녕군,남지읍,128.480734167483,35.3918022342263
교육,기타 교육,사천시,곤명면,127.938446871253,35.0837762362792
음식,기타 간이,사천시,남양동,128.071134045653,34.9586542558903
소매,종합 소매,합천군,대양면,128.164563568745,35.5561016568457
수리·개인,이용·미용,창녕군,창녕읍,128.502606919115,35.5311930026366
부동산,부동산 서비스,밀양시,무안면,128.666981818193,35.4569198404631
예술·스포츠,도서관·사적지,통영시,무전동,128.4249835909,34.8606426411745
숙박,일반 숙박,밀양시,단장면,128.858645994293,35.5122086370913
수리·개인,장례식장 ,함양군,함양읍,127.729345483624,35.5203054572396
소매,종합 소매,창녕군,남지읍,128.467504356831,35.3868988003773
과학·기술,법무관련 ,거창군,가조면,128.014157258455,35.710266468422
숙박,일반 숙박,통영시,한산면,128.47452792537,34.8005477948001
숙박,일반 숙박,고성군,거류면,128.440535376726,34.9803858643568
소매,종합 소매,통영시,용남면,128.442507996494,34.856668539926
음식,한식,사천시,벌용동,128.086316376554,34.9451706372785
숙박,일반 숙박,고성군,회화면,128.376942338714,35.0507755984833
소매,식료품 소매,사천시,향촌동,128.095004744114,34.9391798658752
음식,비알코올 ,고성군,고성읍,128.311096327168,34.9767784136904
소매,식료품 소매,창녕군,창녕읍,128.499619557566,35.5418733917557
음식,한식,함양군,함양읍,127.729180787841,35.525254488519
소매,종합 소매,사천시,남양동,128.062569365087,34.9685810869106
음식,한식,사천시,곤양면,127.964813821991,35.0573676699167
음식,비알코올 ,남해군,남면,127.91050438598,34.7694254514409
음식,기타 간이,창녕군,대합면,128.471786904141,35.6128884920876
음식,중식,통영시,산양읍,128.390850676791,34.7881394146052
소매,종합 소매,통영시,도산면,128.313880427746,34.90833890199
음식,한식,거창군,거창읍,127.915133344771,35.6886913853303
과학·기술,기술 서비스,밀양시,하남읍,128.705829519346,35.3765136111092
음식,기타 간이,통영시,사량면,128.222639839484,34.8446928406206
음식,한식,고성군,회화면,128.394181601923,35.0584649073392
소매,철물·건설자재 소매,사천시,벌용동,128.079190249428,34.9384831482469
음식,기타 간이,창녕군,남지읍,128.47804030184,35.3913395549806
음식,주점,남해군,남해읍,127.893766980389,34.8379908112655
음식,한식,함안군,가야읍,128.407214358953,35.2750509275213
시설관리·임대,고용 알선,함안군,군북면,128.344957980924,35.2605999896751
교육,기타 교육,밀양시,삼문동,128.75003920981,35.4868435277035
숙박,일반 숙박,밀양시,단장면,128.93009506862,35.5249638049392
예술·스포츠,스포츠 서비스,통영시,광도면,128.421802573335,34.8822931907524
음식,한식,통영시,광도면,128.419602974551,34.8860412858604
음식,비알코올 ,사천시,서포면,127.974894345418,34.9665585142888
소매,종합 소매,창녕군,남지읍,128.477219177083,35.3927825488246
음식,기타 간이,고성군,고성읍,128.319079035568,34.9754120950003
소매,식료품 소매,하동군,금남면,127.873363897071,34.9482765446027
음식,기타 간이,사천시,사천읍,128.088069036463,35.082562008539
음식,비알코올 ,밀양시,단장면,128.872779018536,35.5090342167439
음식,한식,의령군,의령읍,128.255468531548,35.3196484357104
시설관리·임대,고용 알선,함안군,군북면,128.347139173946,35.2622610792678
소매,섬유·의복·신발 소매,남해군,남면,127.885657636994,34.7707985618441
숙박,일반 숙박,통영시,도산면,128.360450242411,34.8820760032377
음식,한식,통영시,사량면,128.22069260155,34.8453523486252
음식,한식,거창군,신원면,127.925764141256,35.5664274190324
숙박,일반 숙박,밀양시,초동면,128.691419144466,35.4593825030404
과학·기술,회계·세무,사천시,벌용동,128.077608096251,34.9355137665253
음식,한식,밀양시,삼문동,128.756375309084,35.486363941484
과학·기술,전문 디자인,사천시,사천읍,128.089358100105,35.0813787243938
음식,기타 간이,산청군,산청읍,127.87535846862,35.4143351652086
수리·개인,이용·미용,거창군,거창읍,127.907661735992,35.6951918463159
과학·기술,기술 서비스,통영시,산양읍,128.385586749012,34.8006647329547
숙박,일반 숙박,통영시,사량면,128.220364351838,34.8379286391443
음식,한식,함양군,함양읍,127.728502519718,35.5246186774935
음식,주점,사천시,동서금동,128.080697629672,34.9290687957069
숙박,일반 숙박,고성군,동해면,128.469147929539,35.0697201186063
숙박,일반 숙박,밀양시,산내면,128.857581326277,35.5516052549472
숙박,일반 숙박,남해군,서면,127.819147010479,34.8351360575087
음식,중식,거창군,거창읍,127.915133344771,35.6886913853303
소매,종합 소매,함양군,함양읍,127.729345483624,35.5203054572396
음식,주점,통영시,무전동,128.425730554565,34.8589394278084
교육,기타 교육,밀양시,삼문동,128.758545709622,35.4838270659659
소매,종합 소매,사천시,곤양면,127.959919630962,35.0531612270915
음식,한식,사천시,용현면,128.047993493067,35.0422833786354
음식,한식,사천시,향촌동,128.092867613878,34.9315467676137
예술·스포츠,유원지·오락,합천군,청덕면,128.358619076387,35.5238620246981
음식,한식,의령군,의령읍,128.261205951946,35.3201835525896
음식,기타 간이,남해군,삼동면,128.002480904413,34.8310412089065
교육,일반 교육,산청군,신안면,127.972571401459,35.3031477402805
숙박,일반 숙박,남해군,이동면,127.939476235414,34.7832126801725
음식,한식,함안군,칠원읍,128.522528349025,35.3059275784164
보건의료,병원,거창군,거창읍,127.916807955153,35.6873267776933
부동산,부동산 서비스,사천시,서포면,127.975771217366,34.9657132223264
음식,서양식,함양군,함양읍,127.727766251564,35.5199995472668
음식,비알코올 ,밀양시,초동면,128.699373566783,35.4091737306454
소매,오락용품 소매,사천시,동서동,128.04268770632,34.9255612392379
소매,기타 상품 소매,창녕군,창녕읍,128.496968139194,35.5410051388683
숙박,일반 숙박,고성군,하이면,128.155043036493,34.9104482200051
음식,한식,거창군,거창읍,127.912950671507,35.6861934882385
음식,기타 간이,거창군,거창읍,127.911429305216,35.6864663772591
수리·개인,자동차 수리·세차,사천시,곤양면,127.9647225342,35.0570619434148
음식,한식,합천군,쌍백면,128.144604804601,35.4398062310705
소매,종합 소매,남해군,남면,127.857875578143,34.7767843708349
예술·스포츠,유원지·오락,통영시,중앙동,128.422519640522,34.8464578652999
교육,기타 교육,창녕군,성산면,128.487055480241,35.6352488036714
예술·스포츠,유원지·오락,산청군,시천면,127.825813137306,35.2758207061247
수리·개인,이용·미용,밀양시,삼문동,128.748928032712,35.4823447650278
음식,비알코올 ,창녕군,대합면,128.473869089862,35.6193065774251
음식,한식,창녕군,창녕읍,128.498998415825,35.5422686326355
음식,한식,산청군,단성면,127.948433500039,35.2508747447573
숙박,일반 숙박,함안군,칠서면,128.478846787815,35.3788476991094
소매,종합 소매,창녕군,부곡면,128.649207381371,35.4262891324839
음식,한식,합천군,합천읍,128.162320434461,35.5664965665137
음식,기타 간이,고성군,하이면,128.120602107963,34.9284098398343
음식,비알코올 ,산청군,차황면,127.931534813025,35.4654410159722
음식,비알코올 ,통영시,무전동,128.424726186082,34.8609340758305
음식,중식,통영시,광도면,128.42144843501,34.8795123019832
숙박,일반 숙박,남해군,삼동면,128.047139932545,34.7968640387624
음식,주점,거창군,거창읍,127.911674619082,35.6847251182515
음식,한식,하동군,화개면,127.624699541829,35.1927610253764
음식,주점,통영시,중앙동,128.42413251999,34.8417161278529
시설관리·임대,여행사·보조,사천시,곤양면,127.958982555339,35.0592616416759
소매,종합 소매,통영시,광도면,128.418691754171,34.8762998077045
음식,한식,사천시,선구동,128.07370442519,34.9274002297099
예술·스포츠,스포츠 서비스,고성군,고성읍,128.325243030794,34.9746780054782
음식,한식,하동군,금성면,127.790553465852,34.964644578145
음식,기타 간이,밀양시,산외면,128.788584736997,35.506887845128
소매,장식품 소매,남해군,서면,127.820379340384,34.8249151588581
소매,식료품 소매,거창군,거창읍,127.915698841454,35.6859743414878
음식,비알코올 ,거창군,거창읍,127.901714002409,35.6869991769805
소매,섬유·의복·신발 소매,사천시,동서금동,128.0775275107,34.9310258178413
교육,기타 교육,하동군,청암면,127.785603090218,35.1841357851687
음식,한식,의령군,의령읍,128.267790920156,35.3193576183172
시설관리·임대,가정용품 대여,하동군,진교면,127.905217247456,35.0236753394753
소매,섬유·의복·신발 소매,밀양시,내이동,128.745250643686,35.4997816417561
소매,식료품 소매,통영시,정량동,128.438208141629,34.8433170490165
숙박,일반 숙박,산청군,시천면,127.760162119485,35.2673820976999
음식,한식,함안군,가야읍,128.392860992827,35.2724682382215
음식,주점,밀양시,삼문동,128.747566767905,35.4835900871855
음식,비알코올 ,함안군,군북면,128.348739526542,35.2626848659408
소매,섬유·의복·신발 소매,사천시,벌용동,128.085651604299,34.9379208257359
음식,한식,거창군,가조면,128.017039481129,35.7092507901666
음식,주점,통영시,무전동,128.426920451042,34.8588263257363
음식,주점,거창군,거창읍,127.903176220354,35.6824549525383
수리·개인,이용·미용,밀양시,가곡동,128.766706886394,35.4756333349957
음식,비알코올 ,창녕군,대합면,128.470716828286,35.6135143736859
음식,비알코올 ,산청군,단성면,127.945822381307,35.2502642686146
소매,종합 소매,사천시,벌용동,128.084817093895,34.9427053632829
과학·기술,전문 디자인,밀양시,단장면,128.950019954475,35.5366012487351
음식,한식,고성군,마암면,128.364587143051,35.0453092098032
숙박,일반 숙박,하동군,청암면,127.774932993382,35.2073776298715
소매,중고 상품 소매,밀양시,삼랑진읍,128.837273720747,35.4274215059221
음식,기타 간이,고성군,거류면,128.405153604959,34.9912465182424
소매,철물·건설자재 소매,하동군,하동읍,127.748254519114,35.0690730846937
소매,종합 소매,사천시,선구동,128.0773924293,34.9424559762143
교육,기타 교육,함양군,병곡면,127.677684379907,35.5345766732004
숙박,일반 숙박,산청군,삼장면,127.847602390671,35.3532542148212
음식,주점,창녕군,창녕읍,128.494199210828,35.5415261350167
음식,기타 간이,거창군,신원면,127.925863573758,35.5674000166705
소매,식료품 소매,함양군,지곡면,127.763636080188,35.5801632303162
소매,종합 소매,함양군,함양읍,127.728901929513,35.5200197282259
수리·개인,가전제품 수리,밀양시,초동면,128.688040983937,35.4331782046669
음식,한식,거창군,거창읍,127.910950340951,35.6754297514051
음식,주점,사천시,벌용동,128.08229882005,34.939320775439
시설관리·임대,가정용품 대여,함양군,함양읍,127.728798650572,35.523228915191
시설관리·임대,기타 사업 서비스,고성군,고성읍,128.324220791454,34.9819176129332
과학·기술,수의,하동군,진교면,127.90479798139,35.0313669024538
음식,일식,창녕군,남지읍,128.477375139854,35.3886620397329
음식,주점,사천시,사천읍,128.084426653217,35.0790885180666
소매,가전·통신 소매,합천군,합천읍,128.162069703145,35.5682293614017
음식,주점,사천시,사천읍,128.084469601586,35.083162082864
음식,한식,통영시,정량동,128.432148969567,34.8437941431772
과학·기술,전문 디자인,남해군,삼동면,128.045006882715,34.774159023805
소매,식료품 소매,사천시,동서동,128.071756851698,34.9274354525956
음식,한식,밀양시,하남읍,128.708808618095,35.375858693594
수리·개인,이용·미용,사천시,사천읍,128.089961834885,35.0863755982571
소매,식료품 소매,거창군,가조면,128.017039481129,35.7092507901666
소매,가전·통신 소매,의령군,의령읍,128.261542307,35.3198916391793
음식,비알코올 ,남해군,미조면,128.033513862413,34.7302343051738
소매,식물 소매,통영시,정량동,128.429535973438,34.8456815818086
음식,한식,통영시,중앙동,128.423161788101,34.8431155080121
음식,비알코올 ,산청군,단성면,127.915010756774,35.3622893264524
소매,식료품 소매,합천군,합천읍,128.160971195115,35.5670142623164
시설관리·임대,산업용품 대여,사천시,사천읍,128.086888375412,35.0836541759099
숙박,일반 숙박,고성군,동해면,128.469177902378,35.0695575265895
음식,주점,통영시,무전동,128.427062257951,34.8588066353314
소매,식료품 소매,산청군,시천면,127.847182470595,35.2782146349531
음식,한식,함양군,함양읍,127.721485814343,35.5228402646882
음식,한식,밀양시,산내면,128.984242498032,35.5805132883269
음식,한식,하동군,하동읍,127.746901150155,35.0697394098558
음식,비알코올 ,사천시,축동면,128.063372692,35.1016907240729
음식,한식,거창군,위천면,127.83464112231,35.749975256164
과학·기술,수의,합천군,합천읍,128.158194817835,35.5672392426603
숙박,일반 숙박,합천군,삼가면,128.091727454114,35.3717184476986
보건의료,기타 보건,합천군,율곡면,128.225217228485,35.5782926452011
수리·개인,자동차 수리·세차,사천시,사남면,128.07870265334,35.0623750533033
음식,한식,통영시,욕지면,128.352021100916,34.6492393985991
숙박,일반 숙박,밀양시,상동면,128.779786180465,35.5356659842428
소매,식물 소매,사천시,동서동,128.044084678863,34.9433957993901
음식,한식,통영시,광도면,128.413043379417,34.9570770595621
음식,한식,사천시,사남면,128.068000669908,35.0756019876944
음식,한식,함안군,함안면,128.437230738436,35.2633693083281
교육,기타 교육,통영시,광도면,128.413614305708,34.9558987315586
음식,한식,고성군,고성읍,128.324956891066,34.9766279445085
시설관리·임대,청소·방제,통영시,무전동,128.425046802835,34.8611376190046
교육,일반 교육,거창군,거창읍,127.903139224724,35.6860331733139
수리·개인,이용·미용,밀양시,내일동,128.750979866442,35.4966796857108
과학·기술,수의,거창군,거창읍,127.920061122386,35.6926012661174
음식,비알코올 ,밀양시,삼문동,128.756120597924,35.4863045675831
과학·기술,수의,통영시,광도면,128.42161980378,34.8767613183998
보건의료,의원,산청군,신안면,127.972035093053,35.302431016405
음식,한식,함안군,칠원읍,128.521475245789,35.2766867956227
소매,종합 소매,통영시,무전동,128.426878241472,34.8595478664336
음식,주점,통영시,정량동,128.432271074797,34.8445317777555
예술·스포츠,도서관·사적지,거창군,거창읍,127.912960637888,35.6938539825013
예술·스포츠,스포츠 서비스,함안군,가야읍,128.400132575431,35.2754485467105
과학·기술,기술 서비스,밀양시,상동면,128.824138724487,35.5692198262937
소매,종합 소매,통영시,광도면,128.414344985038,34.9576477487228
음식,한식,사천시,남양동,128.064442108827,34.9694570061163
소매,장식품 소매,통영시,정량동,128.429221507445,34.8451985715198
소매,철물·건설자재 소매,밀양시,산내면,128.866814472207,35.5888329874687
수리·개인,기타 가정용품 수리,하동군,옥종면,127.879689367557,35.1790273955706
예술·스포츠,유원지·오락,고성군,고성읍,128.300957656252,34.9962384989836
예술·스포츠,스포츠 서비스,사천시,사남면,128.066376513672,35.069586455416
예술·스포츠,유원지·오락,창녕군,이방면,128.412650207835,35.5604703318793
음식,한식,통영시,명정동,128.419679335615,34.8408578702171
음식,한식,밀양시,상남면,128.754657050781,35.461552601081
수리·개인,이용·미용,밀양시,삼랑진읍,128.837366516695,35.3970867628197
시설관리·임대,여행사·보조,창녕군,영산면,128.529635540653,35.4455180606891
소매,식물 소매,창녕군,창녕읍,128.494452874664,35.5385580346152
예술·스포츠,도서관·사적지,통영시,광도면,128.413814466684,34.8801601406977
시설관리·임대,기타 사업 서비스,사천시,동서동,128.070703587498,34.9339704345954
교육,기타 교육,사천시,사천읍,128.082214211246,35.084245786191
과학·기술,전문 디자인,사천시,벌용동,128.08161186912,34.9370194714297
음식,한식,거창군,거창읍,127.904338085327,35.6865468950564
과학·기술,법무관련 ,통영시,용남면,128.443523689934,34.8641102719644
부동산,부동산 서비스,밀양시,무안면,128.657665721116,35.4784874588932
소매,의약·화장품 소매,통영시,정량동,128.430834603381,34.849334631941
숙박,일반 숙박,밀양시,산내면,128.97756930572,35.5773879681047
소매,식료품 소매,사천시,동서동,128.071756851698,34.9274354525956
숙박,일반 숙박,함양군,안의면,127.784132921857,35.6727174707537
교육,교육 지원,창녕군,부곡면,128.61030137611,35.4242909709501
음식,한식,창녕군,남지읍,128.476182712094,35.3914704189079
교육,기타 교육,밀양시,내이동,128.751880800819,35.498586098069
수리·개인,이용·미용,고성군,거류면,128.404933715721,34.9899151523247
교육,기타 교육,거창군,거창읍,127.911622064214,35.6888442017497
수리·개인,욕탕·신체관리,고성군,하일면,128.193891446796,34.9433226807334
음식,주점,통영시,광도면,128.421942145116,34.8802365843318
소매,종합 소매,하동군,화개면,127.625357544826,35.1869259788519
음식,한식,사천시,벌용동,128.085795437318,34.9372074843042
소매,종합 소매,함안군,대산면,128.426888513039,35.3540216839952
교육,일반 교육,통영시,광도면,128.41759298978,34.8753662549439
숙박,일반 숙박,통영시,사량면,128.211479832485,34.8508254430501
시설관리·임대,청소·방제,고성군,고성읍,128.321018361122,34.9782120916856
숙박,일반 숙박,통영시,산양읍,128.431233923417,34.7978650720712
음식,주점,하동군,옥종면,127.880216466343,35.182097068965
수리·개인,이용·미용,창녕군,창녕읍,128.500555016024,35.5376351164574
소매,의약·화장품 소매,사천시,사천읍,128.085984085122,35.0824364889509
음식,한식,남해군,남면,127.885761719189,34.7713386323203
소매,식료품 소매,통영시,도천동,128.403701728121,34.8334272382994
음식,한식,통영시,광도면,128.421579499057,34.8795017562486
소매,종합 소매,하동군,진교면,127.903954463052,35.0293992540814
음식,한식,하동군,하동읍,127.749087100529,35.069004851027
음식,한식,고성군,고성읍,128.308062826715,34.9960359558999
과학·기술,인쇄·제품제작,함양군,안의면,127.812639636315,35.6279432584916
시설관리·임대,기타 사업 서비스,밀양시,교동,128.756150298238,35.5104464811503
음식,기타 간이,하동군,하동읍,127.769560354485,35.0543469704804
음식,한식,사천시,사천읍,128.092231655317,35.0880226046052
교육,기타 교육,통영시,봉평동,128.425876843698,34.8293928060448
소매,오락용품 소매,통영시,한산면,128.506808272948,34.7670924312961
음식,한식,창녕군,창녕읍,128.549834607609,35.5012522193233
숙박,일반 숙박,밀양시,단장면,128.905416397937,35.521328219612
예술·스포츠,스포츠 서비스,거창군,거창읍,127.91518635178,35.6904303821085
소매,식료품 소매,사천시,사남면,128.070318506626,35.0633506504073
음식,기타 간이,통영시,정량동,128.429175760466,34.8450819390685
과학·기술,본사·경영 컨설팅,하동군,금성면,127.789209847507,34.9626883540001
숙박,일반 숙박,거창군,북상면,127.81012702493,35.7758101790558
음식,주점,통영시,정량동,128.430583036727,34.8493285786307
음식,기타 간이,사천시,벌용동,128.085219260125,34.9399977626741
음식,한식,창녕군,이방면,128.383775192014,35.6014408649243
음식,한식,의령군,의령읍,128.260941182162,35.3194202410108
소매,중고 상품 소매,통영시,정량동,128.427709572235,34.8443781141196
음식,주점,함양군,함양읍,127.729397421979,35.5199536432365
음식,한식,밀양시,삼문동,128.753618986911,35.4852685628656
시설관리·임대,기타 사업 서비스,하동군,악양면,127.70675478074,35.1727690414251
음식,한식,사천시,사천읍,128.089009962733,35.0840587583202
교육,기타 교육,창녕군,대합면,128.426234928346,35.5683942045126
수리·개인,이용·미용,함안군,가야읍,128.399552537378,35.2755904472624
음식,중식,통영시,미수동,128.407956737156,34.8284568875576
음식,주점,통영시,명정동,128.421092691042,34.8410396516484
음식,기타 간이,통영시,광도면,128.417991962833,34.8871326427547
음식,비알코올 ,남해군,남해읍,127.893756730839,34.8380539824155
음식,비알코올 ,하동군,금남면,127.860162512652,34.9483437064778
숙박,일반 숙박,남해군,미조면,128.022211775924,34.7238668345888
수리·개인,이용·미용,남해군,남해읍,127.898487275321,34.8417868516858
과학·기술,수의,밀양시,교동,128.753739705884,35.5040021520522
음식,한식,고성군,거류면,128.40609145266,34.9897305018834
음식,한식,창녕군,유어면,128.414961192681,35.5105880913065
부동산,부동산 서비스,밀양시,초동면,128.690513071771,35.3802165590558
음식,한식,합천군,가야면,128.087951267122,35.7916148994336
음식,비알코올 ,하동군,북천면,127.891898237693,35.1147998571937
과학·기술,법무관련 ,함양군,함양읍,127.730081451908,35.5212293250593
수리·개인,이용·미용,고성군,영오면,128.237704703389,35.1088238142801
소매,장식품 소매,통영시,봉평동,128.416279430194,34.8248992264638
음식,중식,남해군,남해읍,127.894625625723,34.8344961998504
소매,식료품 소매,사천시,동서동,128.071756851698,34.9274354525956
수리·개인,이용·미용,함안군,가야읍,128.406431552835,35.2774483474615
음식,한식,고성군,고성읍,128.31682072023,34.9766173184628
음식,기타 간이,사천시,정동면,128.079315891188,35.0681560652653
음식,한식,남해군,남해읍,127.894818508065,34.8442385782517
음식,한식,사천시,사천읍,128.090251155584,35.081749250584
소매,식료품 소매,하동군,금남면,127.862678912213,34.9482086843797
음식,서양식,남해군,삼동면,127.982337294575,34.8101046221261
음식,한식,통영시,무전동,128.430926934555,34.8584547710269
음식,기타 간이,밀양시,내이동,128.748008229893,35.496848950034
숙박,일반 숙박,산청군,신안면,127.986390779264,35.3619260512856
음식,비알코올 ,사천시,사천읍,128.083411991231,35.0769794936033
