"시군구명","연월","분류","성별","연령대","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"거창군","202412","주거생활","남성","50대","192","5622344","20240101","20241231"
"거창군","202412","주거생활","남성","60대","96","2490062","20240101","20241231"
"거창군","202412","주거생활","남성","70대이상","69","3789308","20240101","20241231"
"거창군","202412","주거생활","여성","30대","21","845648","20240101","20241231"
"거창군","202412","주거생활","여성","40대","21","150788","20240101","20241231"
"거창군","202412","주거생활","여성","50대","27","335504","20240101","20241231"
"거창군","202412","주거생활","여성","60대","21","1576422","20240101","20241231"
"고성군","202412","교육","남성","20대","21","150103","20240101","20241231"
"고성군","202412","교육","남성","40대","164","14085675","20240101","20241231"
"고성군","202412","교육","여성","30대","34","1596984","20240101","20241231"
"고성군","202412","교육","여성","40대","206","22889308","20240101","20241231"
"고성군","202412","기타","남성","30대","21","6065798","20240101","20241231"
"고성군","202412","기타","남성","50대","41","9801234","20240101","20241231"
"고성군","202412","기타","여성","60대","55","1555860","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","20대","5360","32736806","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","20대미만","322","1492118","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","30대","1193","16694997","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","40대","1371","28185744","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","50대","733","21792324","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","60대","103","1612748","20240101","20241231"
"고성군","202412","레포츠/문화/취미","남성","70대이상","21","493489","20240101","20241231"
"고성군","202412","레포츠/문화/취미","여성","20대","254","1464702","20240101","20241231"
"고성군","202412","레포츠/문화/취미","여성","30대","535","5651816","20240101","20241231"
"고성군","202412","레포츠/문화/취미","여성","40대","404","12923578","20240101","20241231"
"고성군","202412","레포츠/문화/취미","여성","50대","75","1002056","20240101","20241231"
"고성군","202412","레포츠/문화/취미","여성","60대","27","45236","20240101","20241231"
"고성군","202412","서비스","남성","20대","27","116518","20240101","20241231"
"고성군","202412","서비스","남성","40대","21","238177","20240101","20241231"
"고성군","202412","서비스","남성","50대","21","238657","20240101","20241231"
"고성군","202412","서비스","여성","20대미만","21","150788","20240101","20241231"
"고성군","202412","서비스","여성","30대","21","102810","20240101","20241231"
"고성군","202412","서비스","여성","50대","21","382796","20240101","20241231"
"고성군","202412","식생활","남성","20대","10302","183850583","20240101","20241231"
"고성군","202412","식생활","남성","20대미만","137","1447567","20240101","20241231"
"고성군","202412","식생활","남성","30대","10158","169674812","20240101","20241231"
"고성군","202412","식생활","남성","40대","18245","420710850","20240101","20241231"
"고성군","202412","식생활","남성","50대","18780","523832796","20240101","20241231"
"고성군","202412","식생활","남성","60대","9383","257236504","20240101","20241231"
"고성군","202412","식생활","남성","70대이상","1206","32268951","20240101","20241231"
"고성군","202412","식생활","여성","20대","1398","14216751","20240101","20241231"
"고성군","202412","식생활","여성","20대미만","21","44208","20240101","20241231"
"고성군","202412","식생활","여성","30대","4023","76081844","20240101","20241231"
"고성군","202412","식생활","여성","40대","8814","216017752","20240101","20241231"
"고성군","202412","식생활","여성","50대","7663","196781590","20240101","20241231"
"고성군","202412","식생활","여성","60대","3345","94959356","20240101","20241231"
"고성군","202412","식생활","여성","70대이상","233","11419191","20240101","20241231"
"고성군","202412","여행","남성","30대","62","884853","20240101","20241231"
"고성군","202412","여행","남성","40대","219","4676491","20240101","20241231"
"고성군","202412","여행","남성","50대","610","16117204","20240101","20241231"
"고성군","202412","여행","남성","60대","288","7458533","20240101","20241231"
"고성군","202412","여행","남성","70대이상","21","143934","20240101","20241231"
"고성군","202412","여행","여성","20대","21","191912","20240101","20241231"
"고성군","202412","여행","여성","30대","21","75394","20240101","20241231"
"고성군","202412","여행","여성","40대","41","1052090","20240101","20241231"
"고성군","202412","여행","여성","50대","110","2138451","20240101","20241231"
"고성군","202412","유통","남성","20대","15271","125174435","20240101","20241231"
"고성군","202412","유통","남성","20대미만","685","6966621","20240101","20241231"
"고성군","202412","유통","남성","30대","11398","140188828","20240101","20241231"
"고성군","202412","유통","남성","40대","23502","291219602","20240101","20241231"
"고성군","202412","유통","남성","50대","21254","314342289","20240101","20241231"
"고성군","202412","유통","남성","60대","8191","153481494","20240101","20241231"
"고성군","202412","유통","남성","70대이상","822","21497944","20240101","20241231"
"고성군","202412","유통","여성","20대","1528","13632557","20240101","20241231"
"고성군","202412","유통","여성","30대","2988","37005963","20240101","20241231"
"고성군","202412","유통","여성","40대","8869","151428444","20240101","20241231"
"고성군","202412","유통","여성","50대","6313","130628581","20240101","20241231"
"고성군","202412","유통","여성","60대","4181","94970596","20240101","20241231"
"고성군","202412","유통","여성","70대이상","308","12706717","20240101","20241231"
"고성군","202412","유흥","남성","20대","514","4324880","20240101","20241231"
"고성군","202412","유흥","남성","40대","89","7607951","20240101","20241231"
"고성군","202412","유흥","남성","50대","137","27470870","20240101","20241231"
"고성군","202412","유흥","남성","60대","62","9869774","20240101","20241231"
"고성군","202412","유흥","여성","30대","21","390679","20240101","20241231"
"고성군","202412","의료/미용","남성","20대","1062","15395476","20240101","20241231"
"고성군","202412","의료/미용","남성","30대","973","19899246","20240101","20241231"
"고성군","202412","의료/미용","남성","40대","4613","166066278","20240101","20241231"
"고성군","202412","의료/미용","남성","50대","3413","79967786","20240101","20241231"
"고성군","202412","의료/미용","남성","60대","2625","72658122","20240101","20241231"
"고성군","202412","의료/미용","남성","70대이상","685","22163537","20240101","20241231"
"고성군","202412","의료/미용","여성","20대","185","2569637","20240101","20241231"
"고성군","202412","의료/미용","여성","30대","685","9665524","20240101","20241231"
"고성군","202412","의료/미용","여성","40대","2289","60707608","20240101","20241231"
"고성군","202412","의료/미용","여성","50대","1905","80917889","20240101","20241231"
"고성군","202412","의료/미용","여성","60대","1528","51903016","20240101","20241231"
"고성군","202412","의료/미용","여성","70대이상","48","2428376","20240101","20241231"
"고성군","202412","의생활","남성","40대","21","356408","20240101","20241231"
"고성군","202412","자동차","남성","20대","3927","170477012","20240101","20241231"
"고성군","202412","자동차","남성","30대","8451","461511049","20240101","20241231"
"고성군","202412","자동차","남성","40대","18341","1204244873","20240101","20241231"
"고성군","202412","자동차","남성","50대","18266","1161255182","20240101","20241231"
"고성군","202412","자동차","남성","60대","9534","620222276","20240101","20241231"
"고성군","202412","자동차","남성","70대이상","1576","92968821","20240101","20241231"
"고성군","202412","자동차","여성","20대","644","34691988","20240101","20241231"
"고성군","202412","자동차","여성","30대","2385","136477841","20240101","20241231"
"고성군","202412","자동차","여성","40대","5339","306811145","20240101","20241231"
"고성군","202412","자동차","여성","50대","4791","266128300","20240101","20241231"
"고성군","202412","자동차","여성","60대","2419","168941556","20240101","20241231"
"고성군","202412","자동차","여성","70대이상","41","4500254","20240101","20241231"
"고성군","202412","주거생활","남성","40대","137","4065113","20240101","20241231"
"고성군","202412","주거생활","남성","50대","240","7350446","20240101","20241231"
"고성군","202412","주거생활","남성","60대","432","22544757","20240101","20241231"
"고성군","202412","주거생활","남성","70대이상","96","3085538","20240101","20241231"
"고성군","202412","주거생활","여성","50대","21","178204","20240101","20241231"
"고성군","202412","주거생활","여성","60대","41","2182317","20240101","20241231"
"고성군","202412","주거생활","여성","70대이상","21","2503084","20240101","20241231"
"김해시","202412","교육","남성","20대","3646","31631186","20240101","20241231"
"김해시","202412","교육","남성","20대미만","212","2174777","20240101","20241231"
"김해시","202412","교육","남성","30대","6025","140038965","20240101","20241231"
"김해시","202412","교육","남성","40대","17910","1508207334","20240101","20241231"
"김해시","202412","교육","남성","50대","3023","303453598","20240101","20241231"
"김해시","202412","교육","남성","60대","137","1031528","20240101","20241231"
"김해시","202412","교육","여성","20대","3598","27899109","20240101","20241231"
"김해시","202412","교육","여성","20대미만","439","7922413","20240101","20241231"
"김해시","202412","교육","여성","30대","8842","272213297","20240101","20241231"
"김해시","202412","교육","여성","40대","18999","1855957505","20240101","20241231"
"김해시","202412","교육","여성","50대","1323","109431289","20240101","20241231"
"김해시","202412","교육","여성","60대","212","3992461","20240101","20241231"
"김해시","202412","교육","여성","70대이상","21","7402330","20240101","20241231"
"김해시","202412","기타","남성","20대","2262","46400034","20240101","20241231"
"김해시","202412","기타","남성","20대미만","925","666895","20240101","20241231"
"김해시","202412","기타","남성","30대","7073","269967039","20240101","20241231"
"김해시","202412","기타","남성","40대","11042","446744757","20240101","20241231"
"김해시","202412","기타","남성","50대","10206","427204866","20240101","20241231"
"김해시","202412","기타","남성","60대","5339","201879164","20240101","20241231"
"김해시","202412","기타","남성","70대이상","925","22175394","20240101","20241231"
"김해시","202412","기타","여성","20대","973","84203221","20240101","20241231"
"김해시","202412","기타","여성","20대미만","62","48663","20240101","20241231"
"김해시","202412","기타","여성","30대","5785","967310164","20240101","20241231"
"김해시","202412","기타","여성","40대","5051","300634003","20240101","20241231"
"김해시","202412","기타","여성","50대","4818","191439520","20240101","20241231"
"김해시","202412","기타","여성","60대","1714","56706991","20240101","20241231"
"김해시","202412","기타","여성","70대이상","164","6863948","20240101","20241231"
"김해시","202412","내구재","남성","20대","9267","8626799","20240101","20241231"
"김해시","202412","내구재","남성","20대미만","370","186018","20240101","20241231"
"김해시","202412","내구재","남성","30대","1330","1449692","20240101","20241231"
"김해시","202412","내구재","남성","40대","535","105452707","20240101","20241231"
"김해시","202412","내구재","남성","50대","912","27681803","20240101","20241231"
"김해시","202412","내구재","남성","60대","1186","39532008","20240101","20241231"
"김해시","202412","내구재","남성","70대이상","322","1373064","20240101","20241231"
"김해시","202412","내구재","여성","20대","3406","2771624","20240101","20241231"
"김해시","202412","내구재","여성","20대미만","267","104112","20240101","20241231"
"김해시","202412","내구재","여성","30대","953","8254078","20240101","20241231"
"김해시","202412","내구재","여성","40대","1247","49101371","20240101","20241231"
"김해시","202412","내구재","여성","50대","1350","18044071","20240101","20241231"
"김해시","202412","내구재","여성","60대","555","89948252","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","20대","186587","1056423167","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","20대미만","22920","95735093","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","30대","35668","442194722","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","40대","32433","989594784","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","50대","27896","1382322515","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","60대","6594","516817889","20240101","20241231"
"김해시","202412","레포츠/문화/취미","남성","70대이상","939","94207128","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","20대","23544","124966758","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","20대미만","3660","10056888","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","30대","12358","171465661","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","40대","11919","331406032","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","50대","7738","494953187","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","60대","2036","159425977","20240101","20241231"
"김해시","202412","레포츠/문화/취미","여성","70대이상","199","16084990","20240101","20241231"
"김해시","202412","서비스","남성","20대","39836","188395202","20240101","20241231"
"김해시","202412","서비스","남성","20대미만","3955","8505072","20240101","20241231"
"김해시","202412","서비스","남성","30대","4037","175158739","20240101","20241231"
"김해시","202412","서비스","남성","40대","4414","118898149","20240101","20241231"
"김해시","202412","서비스","남성","50대","6299","67850925","20240101","20241231"
"김해시","202412","서비스","남성","60대","1282","16654626","20240101","20241231"
"김해시","202412","서비스","남성","70대이상","178","273475","20240101","20241231"
"김해시","202412","서비스","여성","20대","11090","12741535","20240101","20241231"
"김해시","202412","서비스","여성","20대미만","1741","1519945","20240101","20241231"
"김해시","202412","서비스","여성","30대","3249","38039753","20240101","20241231"
"김해시","202412","서비스","여성","40대","4969","127276950","20240101","20241231"
"김해시","202412","서비스","여성","50대","5284","78900891","20240101","20241231"
"김해시","202412","서비스","여성","60대","589","1789925","20240101","20241231"
"김해시","202412","서비스","여성","70대이상","48","149417","20240101","20241231"
"김해시","202412","식생활","남성","20대","368520","7465522200","20240101","20241231"
"김해시","202412","식생활","남성","20대미만","15079","187511720","20240101","20241231"
"김해시","202412","식생활","남성","30대","369116","8221644894","20240101","20241231"
"김해시","202412","식생활","남성","40대","434154","10727057697","20240101","20241231"
"김해시","202412","식생활","남성","50대","436114","11485027978","20240101","20241231"
"김해시","202412","식생활","남성","60대","177204","4888082954","20240101","20241231"
"김해시","202412","식생활","남성","70대이상","32844","927016107","20240101","20241231"
"김해시","202412","식생활","여성","20대","143324","2557628869","20240101","20241231"
"김해시","202412","식생활","여성","20대미만","10356","90437114","20240101","20241231"
"김해시","202412","식생활","여성","30대","224030","4246410007","20240101","20241231"
"김해시","202412","식생활","여성","40대","311083","6129772159","20240101","20241231"
"김해시","202412","식생활","여성","50대","293160","6685806052","20240101","20241231"
"김해시","202412","식생활","여성","60대","101652","2595440555","20240101","20241231"
"김해시","202412","식생활","여성","70대이상","20637","515579849","20240101","20241231"
"김해시","202412","여행","남성","20대","761","24727896","20240101","20241231"
"김해시","202412","여행","남성","20대미만","21","925291","20240101","20241231"
"김해시","202412","여행","남성","30대","370","13353667","20240101","20241231"
"김해시","202412","여행","남성","40대","1220","71859493","20240101","20241231"
"김해시","202412","여행","남성","50대","1282","66180260","20240101","20241231"
"김해시","202412","여행","남성","60대","377","17559973","20240101","20241231"
"김해시","202412","여행","여성","20대","48","2165867","20240101","20241231"
"김해시","202412","여행","여성","30대","158","3151474","20240101","20241231"
"김해시","202412","여행","여성","40대","41","274160","20240101","20241231"
"김해시","202412","여행","여성","50대","82","692255","20240101","20241231"
"김해시","202412","여행","여성","60대","41","1000685","20240101","20241231"
"김해시","202412","유통","남성","20대","555147","4599044585","20240101","20241231"
"김해시","202412","유통","남성","20대미만","39417","174624606","20240101","20241231"
"김해시","202412","유통","남성","30대","475675","6428408478","20240101","20241231"
"김해시","202412","유통","남성","40대","495195","8171865367","20240101","20241231"
"김해시","202412","유통","남성","50대","456525","8057604949","20240101","20241231"
"김해시","202412","유통","남성","60대","189760","3935591467","20240101","20241231"
"김해시","202412","유통","남성","70대이상","37382","920552639","20240101","20241231"
"김해시","202412","유통","여성","20대","154832","1990654757","20240101","20241231"
"김해시","202412","유통","여성","20대미만","19623","84195408","20240101","20241231"
"김해시","202412","유통","여성","30대","215010","3845888334","20240101","20241231"
"김해시","202412","유통","여성","40대","273845","5516522550","20240101","20241231"
"김해시","202412","유통","여성","50대","260363","6281021227","20240101","20241231"
"김해시","202412","유통","여성","60대","121337","3516468609","20240101","20241231"
"김해시","202412","유통","여성","70대이상","27224","764680953","20240101","20241231"
"김해시","202412","유흥","남성","20대","13825","426726456","20240101","20241231"
"김해시","202412","유흥","남성","20대미만","1576","8637423","20240101","20241231"
"김해시","202412","유흥","남성","30대","2975","219751871","20240101","20241231"
"김해시","202412","유흥","남성","40대","2234","213594928","20240101","20241231"
"김해시","202412","유흥","남성","50대","1988","299807402","20240101","20241231"
"김해시","202412","유흥","남성","60대","713","105256340","20240101","20241231"
"김해시","202412","유흥","남성","70대이상","144","15202193","20240101","20241231"
"김해시","202412","유흥","여성","20대","1343","29424949","20240101","20241231"
"김해시","202412","유흥","여성","20대미만","631","2028787","20240101","20241231"
"김해시","202412","유흥","여성","30대","610","16700480","20240101","20241231"
"김해시","202412","유흥","여성","40대","651","4947910","20240101","20241231"
"김해시","202412","유흥","여성","50대","302","10632625","20240101","20241231"
"김해시","202412","유흥","여성","60대","21","1078136","20240101","20241231"
"김해시","202412","의료/미용","남성","20대","58821","1643817533","20240101","20241231"
"김해시","202412","의료/미용","남성","20대미만","1439","24329061","20240101","20241231"
"김해시","202412","의료/미용","남성","30대","108369","3349132461","20240101","20241231"
"김해시","202412","의료/미용","남성","40대","155524","5679784578","20240101","20241231"
"김해시","202412","의료/미용","남성","50대","138746","5684955888","20240101","20241231"
"김해시","202412","의료/미용","남성","60대","81549","3802327025","20240101","20241231"
"김해시","202412","의료/미용","남성","70대이상","27162","1036649760","20240101","20241231"
"김해시","202412","의료/미용","여성","20대","39644","1186006779","20240101","20241231"
"김해시","202412","의료/미용","여성","20대미만","1316","20978273","20240101","20241231"
"김해시","202412","의료/미용","여성","30대","102584","3750741330","20240101","20241231"
"김해시","202412","의료/미용","여성","40대","127471","4481211727","20240101","20241231"
"김해시","202412","의료/미용","여성","50대","115435","5353061823","20240101","20241231"
"김해시","202412","의료/미용","여성","60대","63009","3027945367","20240101","20241231"
"김해시","202412","의료/미용","여성","70대이상","21199","829105778","20240101","20241231"
"김해시","202412","의생활","남성","20대","507","18326251","20240101","20241231"
"김해시","202412","의생활","남성","20대미만","21","894448","20240101","20241231"
"김해시","202412","의생활","남성","30대","610","45494654","20240101","20241231"
"김해시","202412","의생활","남성","40대","1227","155060110","20240101","20241231"
"김해시","202412","의생활","남성","50대","1206","177532611","20240101","20241231"
"김해시","202412","의생활","남성","60대","631","33021385","20240101","20241231"
"김해시","202412","의생활","남성","70대이상","624","8720356","20240101","20241231"
"김해시","202412","의생활","여성","20대","1837","67450651","20240101","20241231"
"김해시","202412","의생활","여성","20대미만","82","832762","20240101","20241231"
"김해시","202412","의생활","여성","30대","918","58134750","20240101","20241231"
"김해시","202412","의생활","여성","40대","1809","161419390","20240101","20241231"
"김해시","202412","의생활","여성","50대","2858","229326525","20240101","20241231"
"김해시","202412","의생활","여성","60대","3694","122046799","20240101","20241231"
"김해시","202412","의생활","여성","70대이상","1412","20638794","20240101","20241231"
"김해시","202412","자동차","남성","20대","56025","2306546429","20240101","20241231"
"김해시","202412","자동차","남성","30대","104387","5563803763","20240101","20241231"
"김해시","202412","자동차","남성","40대","133653","8847399740","20240101","20241231"
"김해시","202412","자동차","남성","50대","150994","12586990007","20240101","20241231"
"김해시","202412","자동차","남성","60대","87204","6797182776","20240101","20241231"
"김해시","202412","자동차","남성","70대이상","13777","841523475","20240101","20241231"
"김해시","202412","자동차","여성","20대","14674","667400918","20240101","20241231"
"김해시","202412","자동차","여성","30대","37587","1740610946","20240101","20241231"
"김해시","202412","자동차","여성","40대","48938","2781225751","20240101","20241231"
"김해시","202412","자동차","여성","50대","54805","3184694448","20240101","20241231"
"김해시","202412","자동차","여성","60대","22269","1467904668","20240101","20241231"
"김해시","202412","자동차","여성","70대이상","2036","112093365","20240101","20241231"
"김해시","202412","주거생활","남성","20대","82","3003290","20240101","20241231"
"김해시","202412","주거생활","남성","30대","336","41946265","20240101","20241231"
"김해시","202412","주거생활","남성","40대","1042","82963263","20240101","20241231"
"김해시","202412","주거생활","남성","50대","2522","114515230","20240101","20241231"
"김해시","202412","주거생활","남성","60대","1604","120179794","20240101","20241231"
"김해시","202412","주거생활","남성","70대이상","89","2797395","20240101","20241231"
"김해시","202412","주거생활","여성","20대","62","935230","20240101","20241231"
"김해시","202412","주거생활","여성","30대","41","2086361","20240101","20241231"
"김해시","202412","주거생활","여성","40대","62","23692392","20240101","20241231"
"김해시","202412","주거생활","여성","50대","185","9472447","20240101","20241231"
"김해시","202412","주거생활","여성","60대","75","24853667","20240101","20241231"
"남해군","202412","교육","남성","40대","62","1674914","20240101","20241231"
"남해군","202412","교육","남성","60대","21","217272","20240101","20241231"
"남해군","202412","교육","남성","70대이상","21","121316","20240101","20241231"
"남해군","202412","교육","여성","40대","82","11162509","20240101","20241231"
"남해군","202412","교육","여성","50대","21","1821110","20240101","20241231"
"남해군","202412","기타","남성","20대","96","1261823","20240101","20241231"
"남해군","202412","기타","남성","30대","41","789582","20240101","20241231"
"남해군","202412","기타","남성","40대","34","133653","20240101","20241231"
"남해군","202412","기타","남성","50대","41","735435","20240101","20241231"
"남해군","202412","기타","남성","70대이상","21","14393","20240101","20241231"
"남해군","202412","기타","여성","20대","41","725840","20240101","20241231"
"남해군","202412","기타","여성","30대","48","708019","20240101","20241231"
"남해군","202412","기타","여성","40대","164","1983962","20240101","20241231"
"남해군","202412","기타","여성","50대","82","1304318","20240101","20241231"
"남해군","202412","레포츠/문화/취미","남성","20대","2262","14291295","20240101","20241231"
"남해군","202412","레포츠/문화/취미","남성","30대","569","41156957","20240101","20241231"
"남해군","202412","레포츠/문화/취미","남성","40대","610","87593592","20240101","20241231"
"남해군","202412","레포츠/문화/취미","남성","50대","802","124370699","20240101","20241231"
"남해군","202412","레포츠/문화/취미","남성","60대","391","53043523","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","20대","103","1706648","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","30대","212","6464016","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","40대","555","34702365","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","50대","576","35991604","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","60대","34","9296093","20240101","20241231"
"남해군","202412","레포츠/문화/취미","여성","70대이상","21","4112406","20240101","20241231"
"남해군","202412","서비스","남성","20대","761","2641535","20240101","20241231"
"남해군","202412","서비스","남성","20대미만","178","534613","20240101","20241231"
"남해군","202412","서비스","남성","30대","27","95956","20240101","20241231"
"남해군","202412","서비스","남성","40대","69","789582","20240101","20241231"
"남해군","202412","서비스","남성","50대","69","562714","20240101","20241231"
"남해군","202412","서비스","여성","40대","41","135024","20240101","20241231"
"남해군","202412","서비스","여성","50대","41","119945","20240101","20241231"
"남해군","202412","식생활","남성","20대","9130","229659219","20240101","20241231"
"남해군","202412","식생활","남성","20대미만","27","270048","20240101","20241231"
"남해군","202412","식생활","남성","30대","8574","257581905","20240101","20241231"
"남해군","202412","식생활","남성","40대","9054","305170679","20240101","20241231"
"남해군","202412","식생활","남성","50대","12529","533135195","20240101","20241231"
"남해군","202412","식생활","남성","60대","5716","221268060","20240101","20241231"
"남해군","202412","식생활","남성","70대이상","953","34612886","20240101","20241231"
"남해군","202412","식생활","여성","20대","3263","75721247","20240101","20241231"
"남해군","202412","식생활","여성","30대","5182","139742838","20240101","20241231"
"남해군","202412","식생활","여성","40대","6429","192447156","20240101","20241231"
"남해군","202412","식생활","여성","50대","6196","195920082","20240101","20241231"
"남해군","202412","식생활","여성","60대","2166","68791090","20240101","20241231"
"남해군","202412","식생활","여성","70대이상","480","11928787","20240101","20241231"
"남해군","202412","여행","남성","20대","322","4291981","20240101","20241231"
"남해군","202412","여행","남성","30대","219","6360521","20240101","20241231"
"남해군","202412","여행","남성","40대","178","2156271","20240101","20241231"
"남해군","202412","여행","남성","50대","96","3169979","20240101","20241231"
"남해군","202412","여행","여성","20대","41","303633","20240101","20241231"
"남해군","202412","여행","여성","30대","233","7505483","20240101","20241231"
"남해군","202412","여행","여성","40대","164","3087731","20240101","20241231"
"남해군","202412","여행","여성","50대","110","5140507","20240101","20241231"
"남해군","202412","유통","남성","20대","17560","181936326","20240101","20241231"
"남해군","202412","유통","남성","20대미만","535","2505620","20240101","20241231"
"남해군","202412","유통","남성","30대","12029","165105209","20240101","20241231"
"남해군","202412","유통","남성","40대","18965","294089376","20240101","20241231"
"남해군","202412","유통","남성","50대","20528","374595065","20240101","20241231"
"남해군","202412","유통","남성","60대","7210","148193283","20240101","20241231"
"남해군","202412","유통","남성","70대이상","1556","50608773","20240101","20241231"
"남해군","202412","유통","여성","20대","3331","39737766","20240101","20241231"
"남해군","202412","유통","여성","20대미만","151","848526","20240101","20241231"
"남해군","202412","유통","여성","30대","4352","77051816","20240101","20241231"
"남해군","202412","유통","여성","40대","10117","183404592","20240101","20241231"
"남해군","202412","유통","여성","50대","8259","203137149","20240101","20241231"
"남해군","202412","유통","여성","60대","3119","87737149","20240101","20241231"
"남해군","202412","유통","여성","70대이상","507","18578890","20240101","20241231"
"남해군","202412","유흥","남성","20대","21","198766","20240101","20241231"
"남해군","202412","유흥","남성","50대","21","3564085","20240101","20241231"
"남해군","202412","의료/미용","남성","20대","404","3897875","20240101","20241231"
"남해군","202412","의료/미용","남성","30대","171","2303633","20240101","20241231"
"남해군","202412","의료/미용","남성","40대","706","12842495","20240101","20241231"
"남해군","202412","의료/미용","남성","50대","843","33772447","20240101","20241231"
"남해군","202412","의료/미용","남성","60대","713","18765661","20240101","20241231"
"남해군","202412","의료/미용","남성","70대이상","110","7118300","20240101","20241231"
"남해군","202412","의료/미용","여성","30대","185","4476491","20240101","20241231"
"남해군","202412","의료/미용","여성","40대","987","15854215","20240101","20241231"
"남해군","202412","의료/미용","여성","50대","439","17623715","20240101","20241231"
"남해군","202412","의료/미용","여성","60대","514","12374092","20240101","20241231"
"남해군","202412","의료/미용","여성","70대이상","89","2134339","20240101","20241231"
"남해군","202412","의생활","남성","20대","206","4314599","20240101","20241231"
"남해군","202412","의생활","남성","30대","55","819054","20240101","20241231"
"남해군","202412","의생활","남성","40대","62","822481","20240101","20241231"
"남해군","202412","의생활","남성","50대","34","1144620","20240101","20241231"
"남해군","202412","의생활","남성","70대이상","21","274160","20240101","20241231"
"남해군","202412","의생활","여성","20대","55","1220014","20240101","20241231"
"남해군","202412","의생활","여성","30대","62","1634681","20240101","20241231"
"남해군","202412","의생활","여성","50대","48","623715","20240101","20241231"
"남해군","202412","의생활","여성","60대","21","1021247","20240101","20241231"
"남해군","202412","자동차","남성","20대","21","959561","20240101","20241231"
"남해군","202412","자동차","남성","30대","226","6669630","20240101","20241231"
"남해군","202412","자동차","남성","40대","329","19607183","20240101","20241231"
"남해군","202412","자동차","남성","50대","884","58648403","20240101","20241231"
"남해군","202412","자동차","남성","60대","411","23279931","20240101","20241231"
"남해군","202412","자동차","남성","70대이상","27","1672378","20240101","20241231"
"남해군","202412","자동차","여성","30대","41","1466758","20240101","20241231"
"남해군","202412","자동차","여성","40대","82","4763537","20240101","20241231"
"남해군","202412","자동차","여성","50대","62","3790267","20240101","20241231"
"남해군","202412","자동차","여성","60대","41","1675120","20240101","20241231"
"남해군","202412","주거생활","남성","20대","21","327622","20240101","20241231"
"남해군","202412","주거생활","남성","30대","21","328992","20240101","20241231"
"남해군","202412","주거생활","남성","40대","69","830706","20240101","20241231"
"남해군","202412","주거생활","남성","50대","110","1764907","20240101","20241231"
"남해군","202412","주거생활","남성","60대","151","19216655","20240101","20241231"
"남해군","202412","주거생활","남성","70대이상","21","322824","20240101","20241231"
"남해군","202412","주거생활","여성","20대","41","721042","20240101","20241231"
"남해군","202412","주거생활","여성","40대","34","453050","20240101","20241231"
"남해군","202412","주거생활","여성","50대","62","1050720","20240101","20241231"
"남해군","202412","주거생활","여성","60대","41","851268","20240101","20241231"
"남해군","202412","주거생활","여성","70대이상","21","374914","20240101","20241231"
"밀양시","202412","교육","남성","30대","69","1891707","20240101","20241231"
"밀양시","202412","교육","남성","40대","178","12926319","20240101","20241231"
"밀양시","202412","교육","남성","50대","69","6421659","20240101","20241231"
"밀양시","202412","교육","여성","30대","62","5257025","20240101","20241231"
"밀양시","202412","교육","여성","40대","336","30917066","20240101","20241231"
"밀양시","202412","교육","여성","70대이상","41","122687","20240101","20241231"
"밀양시","202412","기타","남성","20대","11131","126995888","20240101","20241231"
"밀양시","202412","기타","남성","30대","32447","374898698","20240101","20241231"
"밀양시","202412","기타","남성","40대","38047","497272721","20240101","20241231"
"밀양시","202412","기타","남성","50대","43352","592940096","20240101","20241231"
"밀양시","202412","기타","남성","60대","30473","390037903","20240101","20241231"
"밀양시","202412","기타","남성","70대이상","6532","70466415","20240101","20241231"
"밀양시","202412","기타","여성","20대","4181","43108705","20240101","20241231"
"밀양시","202412","기타","여성","30대","12090","148559493","20240101","20241231"
"밀양시","202412","기타","여성","40대","15874","192804249","20240101","20241231"
"밀양시","202412","기타","여성","50대","19486","204753187","20240101","20241231"
"밀양시","202412","기타","여성","60대","9712","104288417","20240101","20241231"
"밀양시","202412","기타","여성","70대이상","1042","13686840","20240101","20241231"
"밀양시","202412","내구재","남성","30대","27","1085675","20240101","20241231"
