"시군구명","연월","분류","유입지","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"밀양시","202403","유흥","경남","4345 ","168656683 ","20240101","20241231"
"밀양시","202403","유흥","부산","41 ","795065 ","20240101","20241231"
"밀양시","202403","유흥","전남","21 ","27416 ","20240101","20241231"
"밀양시","202403","유흥","전북","21 ","4455106 ","20240101","20241231"
"밀양시","202403","의료/미용","경남","73742 ","2580534942 ","20240101","20241231"
"밀양시","202403","의료/미용","경북","21 ","143934 ","20240101","20241231"
"밀양시","202403","의료/미용","대구","62 ","1737423 ","20240101","20241231"
"밀양시","202403","의료/미용","대전","27 ","227553 ","20240101","20241231"
"밀양시","202403","의료/미용","부산","192 ","3157094 ","20240101","20241231"
"밀양시","202403","의료/미용","서울","41 ","3371282 ","20240101","20241231"
"밀양시","202403","의료/미용","인천","27 ","94585 ","20240101","20241231"
"밀양시","202403","의생활","경남","2810 ","313459287 ","20240101","20241231"
"밀양시","202403","의생활","부산","21 ","1647019 ","20240101","20241231"
"밀양시","202403","자동차","경기","41 ","2324674 ","20240101","20241231"
"밀양시","202403","자동차","경남","58561 ","4482404325 ","20240101","20241231"
"밀양시","202403","자동차","경북","144 ","20165024 ","20240101","20241231"
"밀양시","202403","자동차","대구","123 ","3664784 ","20240101","20241231"
"밀양시","202403","자동차","부산","1563 ","94424997 ","20240101","20241231"
"밀양시","202403","자동차","세종","21 ","2590816 ","20240101","20241231"
"밀양시","202403","자동차","울산","192 ","7676422 ","20240101","20241231"
"밀양시","202403","주거생활","경기","21 ","68540 ","20240101","20241231"
"밀양시","202403","주거생활","경남","2186 ","89738739 ","20240101","20241231"
"밀양시","202403","주거생활","대구","41 ","1633310 ","20240101","20241231"
"밀양시","202403","주거생활","부산","117 ","1980123 ","20240101","20241231"
"밀양시","202403","주거생활","서울","21 ","729952 ","20240101","20241231"
"밀양시","202403","주거생활","전남","21 ","828650 ","20240101","20241231"
"밀양시","202404","교육","경남","2707 ","222098218 ","20240101","20241231"
"밀양시","202404","교육","부산","48 ","3688828 ","20240101","20241231"
"밀양시","202404","교육","서울","55 ","1644962 ","20240101","20241231"
"밀양시","202404","기타","강원","583 ","7257231 ","20240101","20241231"
"밀양시","202404","기타","경기","4578 ","82369225 ","20240101","20241231"
"밀양시","202404","기타","경남","39829 ","777691158 ","20240101","20241231"
"밀양시","202404","기타","경북","47005 ","422081220 ","20240101","20241231"
"밀양시","202404","기타","광주","260 ","5395065 ","20240101","20241231"
"밀양시","202404","기타","대구","94757 ","913294654 ","20240101","20241231"
"밀양시","202404","기타","대전","2680 ","35695408 ","20240101","20241231"
"밀양시","202404","기타","부산","34914 ","711067649 ","20240101","20241231"
"밀양시","202404","기타","서울","4016 ","62213448 ","20240101","20241231"
"밀양시","202404","기타","세종","713 ","7216518 ","20240101","20241231"
"밀양시","202404","기타","울산","4428 ","38107539 ","20240101","20241231"
"밀양시","202404","기타","인천","624 ","16904729 ","20240101","20241231"
"밀양시","202404","기타","전남","535 ","4235709 ","20240101","20241231"
"밀양시","202404","기타","전북","350 ","2617546 ","20240101","20241231"
"밀양시","202404","기타","제주","62 ","891158 ","20240101","20241231"
"밀양시","202404","기타","충남","1254 ","12621796 ","20240101","20241231"
"밀양시","202404","기타","충북","1206 ","13585332 ","20240101","20241231"
"밀양시","202404","내구재","경남","658 ","33207334 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","강원","89 ","212474 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","경기","110 ","3806717 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","경남","25319 ","1381325565 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","경북","62 ","7073338 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","광주","34 ","158328 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","대구","404 ","42501028 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","부산","6114 ","758071282 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","서울","21 ","2296093 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","울산","2351 ","310676491 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","전남","69 ","222755 ","20240101","20241231"
"밀양시","202404","레포츠/문화/취미","충북","82 ","517478 ","20240101","20241231"
"밀양시","202404","서비스","강원","21 ","78821 ","20240101","20241231"
"밀양시","202404","서비스","경기","21 ","187114 ","20240101","20241231"
"밀양시","202404","서비스","경남","8725 ","186228650 ","20240101","20241231"
"밀양시","202404","서비스","경북","62 ","185058 ","20240101","20241231"
"밀양시","202404","서비스","광주","41 ","174777 ","20240101","20241231"
"밀양시","202404","서비스","대구","82 ","1038382 ","20240101","20241231"
"밀양시","202404","서비스","대전","21 ","142563 ","20240101","20241231"
"밀양시","202404","서비스","부산","418 ","4626456 ","20240101","20241231"
"밀양시","202404","서비스","서울","75 ","403016 ","20240101","20241231"
"밀양시","202404","서비스","울산","82 ","363263 ","20240101","20241231"
"밀양시","202404","서비스","전남","192 ","1409870 ","20240101","20241231"
"밀양시","202404","서비스","충남","89 ","459219 ","20240101","20241231"
"밀양시","202404","식생활","경기","898 ","29963674 ","20240101","20241231"
"밀양시","202404","식생활","경남","221679 ","6019416052 ","20240101","20241231"
"밀양시","202404","식생활","경북","932 ","26463948 ","20240101","20241231"
"밀양시","202404","식생활","광주","69 ","2727896 ","20240101","20241231"
"밀양시","202404","식생활","대구","2084 ","64020905 ","20240101","20241231"
"밀양시","202404","식생활","대전","82 ","2019191 ","20240101","20241231"
"밀양시","202404","식생활","부산","18458 ","567960932 ","20240101","20241231"
"밀양시","202404","식생활","서울","1419 ","44754489 ","20240101","20241231"
"밀양시","202404","식생활","세종","41 ","921864 ","20240101","20241231"
"밀양시","202404","식생활","울산","2228 ","70119877 ","20240101","20241231"
"밀양시","202404","식생활","인천","144 ","5227553 ","20240101","20241231"
"밀양시","202404","식생활","전남","21 ","1261138 ","20240101","20241231"
"밀양시","202404","식생활","전북","164 ","11877999 ","20240101","20241231"
"밀양시","202404","식생활","제주","21 ","85675 ","20240101","20241231"
"밀양시","202404","식생활","충남","41 ","51405 ","20240101","20241231"
"밀양시","202404","식생활","충북","69 ","385195 ","20240101","20241231"
"밀양시","202404","여행","경남","418 ","137210418 ","20240101","20241231"
"밀양시","202404","여행","경북","27 ","849897 ","20240101","20241231"
"밀양시","202404","여행","대구","62 ","785469 ","20240101","20241231"
"밀양시","202404","여행","부산","260 ","3166552 ","20240101","20241231"
"밀양시","202404","여행","서울","391 ","16062371 ","20240101","20241231"
"밀양시","202404","여행","울산","96 ","1106923 ","20240101","20241231"
"밀양시","202404","유통","강원","775 ","3917958 ","20240101","20241231"
"밀양시","202404","유통","경기","2262 ","22303427 ","20240101","20241231"
"밀양시","202404","유통","경남","306696 ","5001674613 ","20240101","20241231"
"밀양시","202404","유통","경북","3201 ","33229678 ","20240101","20241231"
"밀양시","202404","유통","광주","171 ","2080192 ","20240101","20241231"
"밀양시","202404","유통","대구","5805 ","52274229 ","20240101","20241231"
"밀양시","202404","유통","대전","706 ","4842084 ","20240101","20241231"
"밀양시","202404","유통","부산","44524 ","513497464 ","20240101","20241231"
"밀양시","202404","유통","서울","2886 ","17780260 ","20240101","20241231"
"밀양시","202404","유통","세종","199 ","982385 ","20240101","20241231"
"밀양시","202404","유통","울산","5531 ","42705209 ","20240101","20241231"
"밀양시","202404","유통","인천","377 ","6206100 ","20240101","20241231"
"밀양시","202404","유통","전남","110 ","1171076 ","20240101","20241231"
"밀양시","202404","유통","전북","425 ","2546059 ","20240101","20241231"
"밀양시","202404","유통","제주","110 ","442084 ","20240101","20241231"
"밀양시","202404","유통","충남","295 ","1475668 ","20240101","20241231"
"밀양시","202404","유통","충북","130 ","561480 ","20240101","20241231"
"밀양시","202404","유흥","경남","4400 ","137875257 ","20240101","20241231"
"밀양시","202404","유흥","부산","62 ","89102 ","20240101","20241231"
"밀양시","202404","의료/미용","경기","21 ","501714 ","20240101","20241231"
"밀양시","202404","의료/미용","경남","74791 ","3008221796 ","20240101","20241231"
"밀양시","202404","의료/미용","경북","82 ","817683 ","20240101","20241231"
"밀양시","202404","의료/미용","대구","103 ","2519877 ","20240101","20241231"
"밀양시","202404","의료/미용","대전","55 ","705003 ","20240101","20241231"
"밀양시","202404","의료/미용","부산","391 ","13419465 ","20240101","20241231"
"밀양시","202404","의료/미용","서울","27 ","259082 ","20240101","20241231"
"밀양시","202404","의료/미용","울산","21 ","191912 ","20240101","20241231"
"밀양시","202404","의료/미용","인천","21 ","251542 ","20240101","20241231"
"밀양시","202404","의생활","경남","2858 ","343838143 ","20240101","20241231"
"밀양시","202404","의생활","대구","21 ","977382 ","20240101","20241231"
"밀양시","202404","자동차","경기","21 ","1048663 ","20240101","20241231"
"밀양시","202404","자동차","경남","58382 ","4354645284 ","20240101","20241231"
"밀양시","202404","자동차","경북","117 ","5194311 ","20240101","20241231"
"밀양시","202404","자동차","대구","185 ","7496155 ","20240101","20241231"
"밀양시","202404","자동차","부산","1165 ","78154578 ","20240101","20241231"
"밀양시","202404","자동차","울산","158 ","11937354 ","20240101","20241231"
"밀양시","202404","주거생활","경기","69 ","757368 ","20240101","20241231"
"밀양시","202404","주거생활","경남","2611 ","163303948 ","20240101","20241231"
"밀양시","202404","주거생활","경북","21 ","3536669 ","20240101","20241231"
"밀양시","202404","주거생활","대구","21 ","366690 ","20240101","20241231"
"밀양시","202404","주거생활","부산","212 ","7191227 ","20240101","20241231"
"밀양시","202404","주거생활","서울","21 ","300891 ","20240101","20241231"
"밀양시","202404","주거생활","울산","21 ","490062 ","20240101","20241231"
"밀양시","202404","주거생활","인천","27 ","1172378 ","20240101","20241231"
"밀양시","202404","주거생활","충남","21 ","411241 ","20240101","20241231"
"밀양시","202405","교육","경남","2056 ","146009870 ","20240101","20241231"
"밀양시","202405","교육","경북","34 ","562029 ","20240101","20241231"
"밀양시","202405","교육","대구","34 ","572995 ","20240101","20241231"
"밀양시","202405","교육","부산","69 ","3731323 ","20240101","20241231"
"밀양시","202405","교육","서울","27 ","822481 ","20240101","20241231"
"밀양시","202405","기타","강원","610 ","6531940 ","20240101","20241231"
"밀양시","202405","기타","경기","4983 ","96892049 ","20240101","20241231"
"밀양시","202405","기타","경남","41796 ","820462659 ","20240101","20241231"
"밀양시","202405","기타","경북","49561 ","448342152 ","20240101","20241231"
"밀양시","202405","기타","광주","240 ","2331871 ","20240101","20241231"
"밀양시","202405","기타","대구","94661 ","928832488 ","20240101","20241231"
"밀양시","202405","기타","대전","3029 ","33780466 ","20240101","20241231"
